YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2014,16860,"Chattanooga, TN-GA",16-19,92,10005,1182446.5,1087.4035589,0.1086860129,1182446.5,1788.7788545,281,27874,1661612.3,1289.0354146,0.046245082,1661612.3,2120.463257,0.3589366435,0.0580747942
2014,16860,"Chattanooga, TN-GA",20-24,213,23105,1626283.4,1275.2581699,0.0551940346,1626283.4,2097.7996896,322,33655,1117116.75,1056.937439,0.0314050643,1117116.75,1738.6620872,0.6865250334,0.0512586058
2014,16860,"Chattanooga, TN-GA",25-54,1393,152025,6883887.85,2623.7164195,0.0172584537,6883887.85,4316.0135101,1819,204945,1049737.7,1024.5670793,0.0049992294,1049737.7,1685.4128455,0.7417843812,0.020156497
2014,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,1130,127029,15605533.1,3950.3839181,0.031098284,15605533.1,6498.3815452,4372,499670,33968770,5828.2733292,0.0116642451,33968770,9587.5096266,0.254225789,0.0120558749
2014,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,3093,419903,46658889.2,6830.7312346,0.0162674028,46658889.2,11236.552881,4732,644873,21702096.1,4658.5508584,0.0072239819,21702096.1,7663.316162,0.6511406122,0.0156121015
2014,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,25086,3101191,128736483.55,11346.210096,0.0036586621,128736483.55,18664.515608,31768,3955258,25929691.65,5092.1205455,0.0012874307,25929691.65,8376.5382974,0.784067942,0.0044171048
2014,17140,"Cincinnati, OH-KY-IN",16-19,341,38205,3881351.4,1970.1145652,0.0515669301,3881351.4,3240.8384597,1022,109465,7983431.05,2825.4966024,0.0258118723,7983431.05,4647.9419109,0.3490156671,0.0256302647
2014,17140,"Cincinnati, OH-KY-IN",20-24,796,98014,9431056.05,3071.0024503,0.0313322837,9431056.05,5051.7990308,1111,140617,5135978.3,2266.2696883,0.0161166124,5135978.3,3728.0136372,0.6970280976,0.0308088013
2014,17140,"Cincinnati, OH-KY-IN",25-54,5595,659599,27625750.45,5256.0204005,0.0079685087,27625750.45,8646.1535587,7059,825657,7680561.95,2771.3826784,0.0033565787,7680561.95,4558.9245059,0.7988777422,0.0094974794
2014,17460,"Cleveland-Elyria, OH",16-19,388,37855,2501773.1,1581.6994342,0.0417831049,2501773.1,2601.8955692,1095,107518,4511651.35,2124.0648177,0.0197554346,4511651.35,3494.0866252,0.3520805819,0.0213238614
2014,17460,"Cleveland-Elyria, OH",20-24,794,87507,6841106.8,2615.5509553,0.0298896197,6841106.8,4302.5813215,1154,128055,2629969.15,1621.7179625,0.0126642299,2629969.15,2667.7260484,0.6833548085,0.030434496
2014,17460,"Cleveland-Elyria, OH",25-54,5980,615365,16527586.05,4065.4133923,0.0066065073,16527586.05,6687.6050303,7660,788136,3346955.7,1829.4686934,0.0023212602,3346955.7,3009.4760006,0.7807852959,0.0079443232
2014,17820,"Colorado Springs, CO",16-19,109,12408,2587469.65,1608.5613603,0.1296390523,2587469.65,2646.0834378,312,34186,2628499.65,1621.2648303,0.0474248181,2628499.65,2666.9806459,0.3629555959,0.0720373757
2014,17820,"Colorado Springs, CO",20-24,228,31748,2928859.2,1711.3910132,0.0539054748,2928859.2,2815.2382167,341,47420,2505849.7,1582.9875868,0.0333822772,2505849.7,2604.0145803,0.6695065373,0.0466143778
2014,17820,"Colorado Springs, CO",25-54,1659,197201,10816483.3,3288.8422431,0.0166776144,10816483.3,5410.1454899,2173,260399,4521207.25,2126.3130649,0.0081655961,4521207.25,3497.7849918,0.7573032155,0.0181157299
2014,17900,"Columbia, SC",16-19,134,14545,1833313.3,1353.999003,0.0930903405,1833313.3,2227.3283599,452,44750,3467768.35,1862.1944984,0.0416132849,3467768.35,3063.3099499,0.325027933,0.0445228626
2014,17900,"Columbia, SC",20-24,401,46451,5283133.4,2298.5067761,0.049482396,5283133.4,3781.0436468,588,67510,2879869.5,1697.0178255,0.0251372808,2879869.5,2791.5943229,0.688061028,0.0482420174
2014,17900,"Columbia, SC",25-54,2257,241387,7923756.3,2814.9167483,0.0116614265,7923756.3,4630.538051,2909,307940,2498959.4,1580.8097292,0.0051334992,2498959.4,2600.4320046,0.7838767292,0.0135017596
2014,18140,"Columbus, OH",16-19,321,40329,7532074.25,2744.4624701,0.0680518354,7532074.25,4514.6407634,894,97650,6242417.6,2498.4830598,0.025586104,6242417.6,4110.0046333,0.4129953917,0.0428406781
2014,18140,"Columbus, OH",20-24,762,89545,5249748.3,2291.2329214,0.0255875026,5249748.3,3769.0781557,1100,128131,3919407.2,1979.7492771,0.0154509781,3919407.2,3256.6875608,0.698855078,0.0234473195
2014,18140,"Columbus, OH",25-54,5245,648192,17698415.55,4206.9484844,0.0064902814,17698415.55,6920.4302568,6503,796004,4635123.7,2152.9337426,0.002704677,4635123.7,3541.5760066,0.8143074658,0.007903088
2014,19100,"Dallas-Fort Worth-Arlington, TX",16-19,1032,109293,14781693.8,3844.6968411,0.0351778873,14781693.8,6324.5263036,3392,369564,18004899.95,4243.2181125,0.0114816868,18004899.95,6980.093795,0.2957349742,0.016176268
2014,19100,"Dallas-Fort Worth-Arlington, TX",20-24,2506,322890,20068619.45,4479.8012735,0.0138740787,20068619.45,7369.2730949,3551,453498,18981064.45,4356.7263455,0.0096069362,18981064.45,7166.8148384,0.7119987299,0.0117239006
2014,19100,"Dallas-Fort Worth-Arlington, TX",25-54,20785,2305231,94384114.85,9715.1487302,0.0042143927,94384114.85,15981.419661,26307,2918630,19193845.1,4381.0780751,0.0015010735,19193845.1,7206.8734335,0.7898332437,0.0051165543
2014,19380,"Dayton, OH",16-19,143,13481,992860.25,996.42373015,0.0739131912,992860.25,1639.1170361,436,40655,2616380.65,1617.5229983,0.0397865699,2616380.65,2660.8253322,0.3315951298,0.0339782078
2014,19380,"Dayton, OH",20-24,303,33811,3353162.75,1831.1643154,0.0541588334,3353162.75,3012.2652988,485,52950,1677710.8,1295.2647606,0.0244620351,1677710.8,2130.7105312,0.6385457979,0.0507553336
2014,19380,"Dayton, OH",25-54,1989,229627,11389294.35,3374.8028609,0.0146968904,11389294.35,5551.5507062,2604,301013,2299010.3,1516.2487593,0.0050371537,2299010.3,2494.229209,0.7628474518,0.0173258398
2014,19660,"Deltona-Daytona Beach-Ormond Beach, FL",16-19,64,6126,704102.65,839.10824689,0.1369749015,704102.65,1380.3330661,297,29162,2791973.55,1670.9199712,0.0572978524,2791973.55,2748.6633525,0.2100678966,0.0429930403
2014,19660,"Deltona-Daytona Beach-Ormond Beach, FL",20-24,157,19163,1911429.9,1382.544719,0.0721465699,1911429.9,2274.2860627,295,36630,1337914.55,1156.6825623,0.0315774655,1337914.55,1902.742815,0.5231504232,0.0558251496
2014,19660,"Deltona-Daytona Beach-Ormond Beach, FL",25-54,1359,149222,7655389.2,2766.8374004,0.0185417526,7655389.2,4551.4475236,1856,207421,1469913.25,1212.3997897,0.0058451159,1469913.25,1994.397654,0.7194160668,0.0208242035
2014,19740,"Denver-Aurora-Lakewood, CO",16-19,411,48917,4925719.85,2219.3962805,0.045370654,4925719.85,3650.9068815,1206,129413,5855626.5,2419.8401807,0.0186985865,5855626.5,3980.6370972,0.3779913919,0.0257040135
2014,19740,"Denver-Aurora-Lakewood, CO",20-24,1036,132735,9421986,3069.5253705,0.0231252147,9421986,5049.3692344,1369,176138,7173860.8,2678.4063919,0.015206295,7173860.8,4405.9785146,0.753585257,0.0215977856
2014,19740,"Denver-Aurora-Lakewood, CO",25-54,9153,1021223,25675719.6,5067.1214313,0.0049618168,25675719.6,8335.4147546,11130,1242849,7868794,2805.1370733,0.0022570216,7868794,4614.4504856,0.8216790616,0.0059726762
2014,19780,"Des Moines-West Des Moines, IA",16-19,154,16435,1807366.35,1344.3832601,0.0818000158,1807366.35,2211.5104628,310,33875,2521779.85,1588.0112877,0.046878562,2521779.85,2612.2785683,0.4851660517,0.0535002228
2014,19780,"Des Moines-West Des Moines, IA",20-24,215,34133,4728857,2174.5935252,0.0637094168,4728857,3577.206349,274,45122,2576843.85,1605.2550732,0.0355758848,2576843.85,2640.6445954,0.7564602633,0.065766788
2014,19780,"Des Moines-West Des Moines, IA",25-54,1549,234377,10809597.1,3287.7951731,0.0140278064,10809597.1,5408.4230597,1820,274346,2294945.3,1514.907687,0.0055218873,2294945.3,2492.023145,0.8543117086,0.0181222811
2014,19820,"Detroit-Warren-Dearborn, MI",16-19,540,67749,7921316.35,2814.4833185,0.0415428024,7921316.35,4629.8250589,1696,213565,14442157.6,3800.2838841,0.017794507,14442157.6,6251.4669894,0.3172289467,0.0195892973
2014,19820,"Detroit-Warren-Dearborn, MI",20-24,1260,181005,15777193.4,3972.0515354,0.0219444299,15777193.4,6534.0247758,1904,277700,7643282.75,2764.6487571,0.0099555231,7643282.75,4547.8472054,0.6518005041,0.0209684056
2014,19820,"Detroit-Warren-Dearborn, MI",25-54,9552,1239468,50818671.95,7128.721621,0.0057514366,50818671.95,11726.747067,12717,1663913,10458857.15,3234.0156385,0.0019436206,10458857.15,5319.9557253,0.7449115429,0.0066330689
2014,21340,"El Paso, TX",16-19,107,11355,1403101.3,1184.5257701,0.1043175491,1403101.3,1948.5448918,463,51431,1838172,1355.7920194,0.0263613778,1838172,2230.277872,0.2207812409,0.0366569311
2014,21340,"El Paso, TX",20-24,274,39224,3351169.2,1830.619895,0.0466709131,3351169.2,3011.3697273,467,66379,1622957.05,1273.9533155,0.0191921137,1622957.05,2095.653204,0.5909097757,0.0413529786
2014,21340,"El Paso, TX",25-54,1826,219467,13712232.5,3703.0031731,0.0168727106,13712232.5,6091.4402198,2616,305316,2119712.75,1455.9233325,0.0047685786,2119712.75,2394.9938819,0.7188191906,0.0191378856
2014,23420,"Fresno, CA",16-19,113,11045,1350897.75,1162.2812697,0.1052314414,1350897.75,1911.9526887,555,54957,2595840.5,1611.1612272,0.0293167609,2595840.5,2650.3602187,0.200975308,0.0334126129
2014,23420,"Fresno, CA",20-24,367,46485,3935437.9,1983.7938149,0.042675999,3935437.9,3263.3408255,625,79293,2366274.9,1538.2700998,0.0193998222,2366274.9,2530.4543142,0.5862434263,0.0366573401
2014,23420,"Fresno, CA",25-54,2235,255166,14529827.95,3811.8011425,0.0149385151,14529827.95,6270.4128794,3236,366618,2615082.05,1617.1215322,0.0044109169,2615082.05,2660.1649205,0.6959996509,0.0163408139
2014,24340,"Grand Rapids-Wyoming, MI",16-19,173,22081,4557122.15,2134.7417057,0.0966777639,4557122.15,3511.6501059,414,52165,4107364,2026.6632675,0.0388510163,4107364,3333.8610751,0.423291479,0.0616432569
2014,24340,"Grand Rapids-Wyoming, MI",20-24,351,55460,4284079.55,2069.8018142,0.0373206241,4284079.55,3404.8239843,474,73337,4264729.15,2065.1220666,0.0281593475,4264729.15,3397.1257996,0.7562349155,0.0304687661
2014,24340,"Grand Rapids-Wyoming, MI",25-54,1963,286455,11478720.75,3388.0260846,0.0118274287,11478720.75,5573.3029092,2444,357658,4238755.35,2058.8237783,0.0057564035,4238755.35,3386.7651153,0.8009187548,0.0136126334
2014,24660,"Greensboro-High Point, NC",16-19,87,8852,1393793.45,1180.5902973,0.1333698935,1393793.45,1942.071039,438,43809,2575881.4,1604.9552642,0.0366352865,2575881.4,2640.1514096,0.2020589377,0.0426251559
2014,24660,"Greensboro-High Point, NC",20-24,294,33602,3332741.8,1825.5798531,0.0543294998,3332741.8,3003.0788583,472,56706,1780954.5,1334.5240725,0.0235340894,1780954.5,2195.2920992,0.5925651607,0.0477322849
2014,24660,"Greensboro-High Point, NC",25-54,2116,238789,9325566.75,3053.7790932,0.0127886087,9325566.75,5023.4666083,2723,311207,2659549.65,1630.8125735,0.0052402824,2659549.65,2682.6866835,0.7672995787,0.014724505
2014,24860,"Greenville-Anderson-Mauldin, SC",16-19,155,15866,1919979.65,1385.6333029,0.0873334995,1919979.65,2279.3667832,536,51702,2751775.25,1658.8475668,0.0320847852,2751775.25,2728.8042474,0.3068740087,0.0410036494
2014,24860,"Greenville-Anderson-Mauldin, SC",20-24,393,44855,4471764.05,2114.6545935,0.0471442335,4471764.05,3478.6068064,618,68061,1999934.75,1414.1904928,0.0207782797,1999934.75,2326.3433607,0.6590411543,0.0458782723
2014,24860,"Greenville-Anderson-Mauldin, SC",25-54,2486,273731,9868470.8,3141.4122302,0.011476275,9868470.8,5167.6231187,3229,359844,5412375.25,2326.4512138,0.0064651661,5412375.25,3827.0122466,0.7606935227,0.0118650946
2014,25420,"Harrisburg-Carlisle, PA",16-19,100,11378,960402.9,980.00147959,0.0861312603,960402.9,1612.1024339,260,28690,1429436.85,1195.5905863,0.0416727287,1429436.85,1966.7465144,0.3965841757,0.049175756
2014,25420,"Harrisburg-Carlisle, PA",20-24,208,21982,3600557.25,1897.5134387,0.0863212373,3600557.25,3121.4096066,312,31461,4625343.75,2150.6612355,0.0683595955,4625343.75,3537.8377324,0.6987063348,0.0605831498
2014,25420,"Harrisburg-Carlisle, PA",25-54,1548,175810,8015164.75,2831.1066299,0.0161032173,8015164.75,4657.1704062,1904,218923,3488565.3,1867.7701411,0.0085316305,3488565.3,3072.4818821,0.8030677453,0.0180420748
2014,25540,"Hartford-West Hartford-East Hartford, CT",16-19,248,23222,2718004.65,1648.6372099,0.0709946262,2718004.65,2712.0082104,692,69530,5732077.3,2394.1757037,0.0344337078,5732077.3,3938.4190325,0.3339853301,0.0341099053
2014,25540,"Hartford-West Hartford-East Hartford, CT",20-24,516,57223,4889533.3,2211.2289117,0.0386423101,4889533.3,3637.4715598,779,83756,3696985.8,1922.7547426,0.0229566209,3696985.8,3162.9315515,0.6832107551,0.0349348584
2014,25540,"Hartford-West Hartford-East Hartford, CT",25-54,3626,387374,13353486.05,3654.2421991,0.0094333698,13353486.05,6011.2284176,4415,473476,3711471.85,1926.5180638,0.0040688822,3711471.85,3169.1222149,0.8181491776,0.0114542229
2014,26420,"Houston-The Woodlands-Sugar Land, TX",16-19,675,96929,16660362.05,4081.7106769,0.0421103145,16660362.05,6714.4140635,2496,339580,24976195.05,4997.6189381,0.0147170591,24976195.05,8221.0831531,0.2854378939,0.0185258501
2014,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,1881,289684,33801430,5813.8997239,0.0200697992,33801430,9563.8650459,2880,444633,21087276.2,4592.0884356,0.0103278174,21087276.2,7553.9854765,0.6515125958,0.0184430245
2014,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,15233,2108706,96048465,9800.4318782,0.0046476047,96048465,16121.71044,19713,2707163,29780017.8,5457.1070908,0.0020158029,29780017.8,8976.9411643,0.7789357346,0.0053658967
2014,26900,"Indianapolis-Carmel-Anderson, IN",16-19,298,30379,4059910.95,2014.9220705,0.0663261487,4059910.95,3314.5468059,857,94301,5884912.6,2425.8838802,0.0257249009,5884912.6,3990.5789829,0.3221492879,0.0323971749
2014,26900,"Indianapolis-Carmel-Anderson, IN",20-24,675,91530,7828193.15,2797.8908395,0.0305680197,7828193.15,4602.530431,979,127237,4216026.3,2053.2964472,0.0161375736,4216026.3,3377.6726556,0.7193662221,0.0307213481
2014,26900,"Indianapolis-Carmel-Anderson, IN",25-54,5047,634853,27435679.3,5237.9079125,0.0082505839,27435679.3,8616.3585161,6467,807098,6657759.4,2580.2634362,0.0031969642,6657759.4,4244.5333525,0.7865872546,0.0098417045
2014,27140,"Jackson, MS",16-19,61,6672,785371,886.21160001,0.1328254796,785371,1457.818082,342,33793,2682136.25,1637.7228856,0.0484633766,2682136.25,2694.0541468,0.1974373391,0.0401656172
2014,27140,"Jackson, MS",20-24,168,25600,3139522.15,1771.8696764,0.0692136592,3139522.15,2914.7256176,353,43905,2554097.15,1598.1542948,0.03640028,2554097.15,2628.963815,0.5830770983,0.0564648249
2014,27140,"Jackson, MS",25-54,1583,191516,10538420.65,3246.2933709,0.0169505074,10538420.65,5340.1525951,2050,243023,3533381.2,1879.729023,0.0077347783,3533381.2,3092.1542429,0.7880570975,0.0195527351
2014,27260,"Jacksonville, FL",16-19,147,18402,3066523.05,1751.1490656,0.0951608013,3066523.05,2880.6402129,564,67371,5776042.75,2403.3399156,0.0356732113,5776042.75,3953.4941612,0.2731442312,0.0396397999
2014,27260,"Jacksonville, FL",20-24,422,54638,5552443.55,2356.3623554,0.0431268047,5552443.55,3876.2160747,660,87982,6220382,2494.0693655,0.0283474957,6220382,4102.7441063,0.6210133891,0.0332023549
2014,27260,"Jacksonville, FL",25-54,3374,415510,23938973.8,4892.7470607,0.0117752811,23938973.8,8048.5689149,4516,558006,6015481.15,2452.6477835,0.0043953789,6015481.15,4034.6056039,0.7446335702,0.013381281
2014,28140,"Kansas City, MO-KS",16-19,356,38629,5328677.65,2308.3928717,0.0597580282,5328677.65,3797.3062739,945,107257,5869853.6,2422.7780749,0.0225885311,5869853.6,3985.4699331,0.3601536496,0.0327770447
2014,28140,"Kansas City, MO-KS",20-24,692,89226,8849013,2974.7290633,0.0333392628,8849013,4893.4293091,956,128578,5764667.05,2400.9721052,0.0186732731,5764667.05,3949.5991131,0.6939445317,0.0315282861
2014,28140,"Kansas City, MO-KS",25-54,5782,693599,28141873.35,5304.8914551,0.0076483551,28141873.35,8726.5464436,7165,860322,4847627.95,2201.7329425,0.0025591964,4847627.95,3621.8506904,0.8062086056,0.0095586623
2014,28940,"Knoxville, TN",16-19,137,13390,1322435.05,1149.9717605,0.0858828798,1322435.05,1891.7035461,483,49012,2277972.75,1509.2954482,0.0307944064,2277972.75,2482.7910123,0.2731984004,0.0360302755
2014,28940,"Knoxville, TN",20-24,347,44569,3726283.9,1930.35849,0.043311685,3726283.9,3175.4397161,551,69585,2406397.9,1551.2568775,0.022292978,2406397.9,2551.8175635,0.6404972336,0.0391249246
2014,28940,"Knoxville, TN",25-54,2497,258774,8542792.95,2922.8056641,0.0112948197,8542792.95,4808.0153174,3375,353863,2608371.95,1615.0454947,0.0045640417,2608371.95,2656.7498388,0.7312830107,0.0124285373
2014,29460,"Lakeland-Winter Haven, FL",16-19,77,6253,694766.05,833.52627433,0.1333002198,694766.05,1371.1507213,350,32172,934307.35,966.59575315,0.0300446274,934307.35,1590.0500139,0.1943615566,0.0415227187
2014,29460,"Lakeland-Winter Haven, FL",20-24,204,23354,2688386,1639.6298363,0.0702076662,2688386,2697.1910807,342,38413,754319.65,868.51577418,0.0226099439,754319.65,1428.7084485,0.6079712597,0.0664748289
2014,29460,"Lakeland-Winter Haven, FL",25-54,1620,167608,6831191.45,2613.654807,0.0155938548,6831191.45,4299.4621575,2208,229656,960878.4,980.24405124,0.0042683146,960878.4,1612.5014643,0.7298219946,0.0180063485
2014,29820,"Las Vegas-Henderson-Paradise, NV",16-19,231,22994,2123700.8,1457.2922837,0.0633770672,2123700.8,2397.2458066,885,99501,4265939.75,2065.415152,0.0207577326,4265939.75,3397.607925,0.2310931548,0.0227637679
2014,29820,"Las Vegas-Henderson-Paradise, NV",20-24,763,96921,8308916.05,2882.5190459,0.0297409132,8308916.05,4741.7438305,1091,138692,3664753.85,1914.3546824,0.0138029207,3664753.85,3149.1134525,0.6988218499,0.0302839499
2014,29820,"Las Vegas-Henderson-Paradise, NV",25-54,5604,652273,35314787.75,5942.6246516,0.0091106403,35314787.75,9775.6175519,7330,862987,3448459.95,1857.0029483,0.0021518319,3448459.95,3054.76985,0.7558317796,0.0110071619
2014,30780,"Little Rock-North Little Rock-Conway, AR",16-19,106,13164,1936791.6,1391.6866027,0.1057191281,1936791.6,2289.3244614,327,39770,4168126.7,2041.5990547,0.0513351535,4168126.7,3358.4304449,0.3310032688,0.0503220758
2014,30780,"Little Rock-North Little Rock-Conway, AR",20-24,227,32628,4065721.75,2016.3634965,0.0617985625,4065721.75,3316.9179517,331,48272,1945113.25,1394.6731696,0.0288919699,1945113.25,2294.237364,0.6759197879,0.060741218
2014,30780,"Little Rock-North Little Rock-Conway, AR",25-54,1573,213294,14243156.8,3774.0107048,0.0176939375,14243156.8,6208.2476094,2049,279285,1826273.05,1351.3967034,0.004838773,1826273.05,2223.0475771,0.7637144852,0.0213817116
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,1451,138042,14154433.2,3762.2377915,0.0272542979,14154433.2,6188.8811671,7617,719781,35453937.1,5954.3208765,0.0082724063,35453937.1,9794.8578418,0.1917833341,0.0081926419
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,5496,604459,41794686.35,6464.8810005,0.0106953176,41794686.35,10634.729246,9244,1001357,19049230.85,4364.542456,0.0043586278,19049230.85,7179.6723401,0.6036398607,0.0096984025
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,40303,4321610,193000737.55,13892.470534,0.0032146516,193000737.55,22853.114029,53067,5667012,14954749.5,3867.1371194,0.0006823944,14954749.5,6361.4405614,0.7625905857,0.0039407512
2014,31140,"Louisville/Jefferson County, KY-IN",16-19,222,20380,2677718.6,1636.3736126,0.0802931115,2677718.6,2691.8345927,618,57389,4010164.2,2002.5394378,0.0348941337,4010164.2,3294.1773752,0.3551203192,0.042244158
2014,31140,"Louisville/Jefferson County, KY-IN",20-24,510,57250,4651946.5,2156.8371519,0.0376740114,4651946.5,3547.9971149,705,81092,2425281.95,1557.3316763,0.0192045045,2425281.95,2561.8106075,0.7059882602,0.0376413473
2014,31140,"Louisville/Jefferson County, KY-IN",25-54,3988,390978,16347149.85,4043.1608736,0.0103411467,16347149.85,6650.9996371,4926,492936,2915353.25,1707.4405553,0.0034638179,2915353.25,2808.7397135,0.7931617898,0.0127132103
