YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,re_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2014,12940,"Baton Rouge, LA",16-19,3,,,,,,,,Latino,10,1189,180234.5,424.54033966,0.3570566355,180234.5,698.36885874,,
2014,12940,"Baton Rouge, LA",16-19,5,,,,,,,,Other,14,1520,287924.1,536.58559429,0.3530168383,287924.1,882.68330261,,
2014,12940,"Baton Rouge, LA",20-24,1,171,27623,3187141.75,1785.2567742,0.0646293587,3187141.75,2936.7473936,White,249,39184,1271905.4,1127.7878347,0.0287818455,1271905.4,1855.210988,0.7049561045,0.0671053243
2014,12940,"Baton Rouge, LA",20-24,2,84,18294,2419065.6,1555.3345621,0.0850188347,2419065.6,2558.5253546,Black,137,27712,2388895.55,1545.6052374,0.0557738611,2388895.55,2542.5206156,0.6601472286,0.0696822854
2014,12940,"Baton Rouge, LA",20-24,3,14,3129,599780.55,774.45500192,0.2475087894,599780.55,1273.9784782,Latino,19,3946,900428.05,948.90887339,0.2404736121,900428.05,1560.9550967,0.792954891,0.0764282625
2014,12940,"Baton Rouge, LA",20-24,4,,,,,,,,Asian,5,948,227605.8,477.08049635,0.5032494687,227605.8,784.7974165,,
2014,12940,"Baton Rouge, LA",25-54,1,1179,147555,6700143.8,2588.4635984,0.0175423645,6700143.8,4258.0226193,White,1464,184555,686789.4,828.72757888,0.0044904098,686789.4,1363.2568673,0.7995177589,0.0223031595
2014,12940,"Baton Rouge, LA",25-54,2,545,88447,6104655.45,2470.7600956,0.0279349226,6104655.45,4064.4003573,Black,723,114163,2261918.9,1503.9677191,0.013173863,2261918.9,2474.0268979,0.7747431304,0.0313942221
2014,12940,"Baton Rouge, LA",25-54,3,45,9428,789377.95,888.46944236,0.0942373189,789377.95,1461.5322327,Latino,58,11074,687772.85,829.32071601,0.0748889937,687772.85,1364.2325778,0.8513635543,0.0801139668
2014,12940,"Baton Rouge, LA",25-54,4,34,6687,576954.3,759.57507858,0.1135898129,576954.3,1249.5010043,Asian,43,8382,534571.25,731.14379571,0.0872278449,534571.25,1202.7315439,0.7977809592,0.0954859409
2014,12940,"Baton Rouge, LA",25-54,5,17,1915,336060.75,579.70746933,0.3027193051,336060.75,953.61878705,Other,23,2446,422457.2,649.96707609,0.2657265233,422457.2,1069.1958402,0.7829108749,0.1867588819
2014,13820,"Birmingham-Hoover, AL",16-19,1,89,10241,1235058.1,1111.3316787,0.1085178868,1235058.1,1828.1406114,White,315,34881,1827177.1,1351.7311493,0.038752649,1827177.1,2223.5977406,0.293598234,0.0489549729
2014,13820,"Birmingham-Hoover, AL",16-19,2,36,4637,736570.25,858.23670977,0.1850844748,736570.25,1411.7993876,Black,168,19268,1710046.4,1307.6874244,0.0678683529,1710046.4,2151.1458132,0.2406580859,0.0681678826
2014,13820,"Birmingham-Hoover, AL",16-19,3,9,977,111232.9,333.51596663,0.3413674172,111232.9,548.63376511,Latino,29,3386,406131.35,637.28435568,0.188211564,406131.35,1048.3327651,0.2885410514,0.1351778957
2014,13820,"Birmingham-Hoover, AL",16-19,4,,,,,,,,Asian,7,822,68520.25,261.76372934,0.3184473593,68520.25,430.60133477,,
2014,13820,"Birmingham-Hoover, AL",16-19,5,5,672,207609.6,455.6419647,0.678038638,207609.6,749.53103194,Other,16,1751,473539.7,688.14220914,0.3929995483,473539.7,1131.993934,0.3837806967,0.3488218797
2014,13820,"Birmingham-Hoover, AL",20-24,1,226,25978,2254100.45,1501.3661945,0.057793756,2254100.45,2469.74739,White,351,39689,988626.75,994.29711354,0.0250522088,988626.75,1635.6187518,0.654539041,0.0560772539
2014,13820,"Birmingham-Hoover, AL",20-24,2,77,12228,1368433.4,1169.8005813,0.0956657329,1368433.4,1924.3219562,Black,143,22988,1810175.5,1345.4276272,0.0585273894,1810175.5,2213.2284467,0.5319297025,0.0662161475
2014,13820,"Birmingham-Hoover, AL",20-24,3,15,1102,255583.6,505.55276678,0.4587593165,255583.6,831.63430135,Latino,20,1797,314566,560.86183682,0.3121100928,314566,922.61772157,0.613244296,0.3391795891
2014,13820,"Birmingham-Hoover, AL",20-24,4,,,,,,,,Asian,8,932,175441.45,418.85731461,0.4494177195,175441.45,689.02028253,,
2014,13820,"Birmingham-Hoover, AL",20-24,5,17,2107,426191.2,652.83320994,0.3098401566,426191.2,1073.9106304,Other,23,3043,588921.2,767.4120145,0.2521892917,588921.2,1262.3927639,0.6924088071,0.2050269424
2014,13820,"Birmingham-Hoover, AL",25-54,1,1968,219010,6809768.55,2609.5533238,0.0119152245,6809768.55,4292.7152177,White,2576,285539,1134160.2,1064.969577,0.0037296817,1134160.2,1751.8749542,0.7670055579,0.0142782387
2014,13820,"Birmingham-Hoover, AL",25-54,2,647,90481,6957296.05,2637.6686771,0.0291516305,6957296.05,4338.9649738,Black,930,127155,2634538.9,1623.1262736,0.0127649426,2634538.9,2670.04272,0.7115803547,0.0306780907
2014,13820,"Birmingham-Hoover, AL",25-54,3,95,13858,1182118.85,1087.2528915,0.0784566959,1182118.85,1788.5310065,Latino,135,19138,1100589.2,1049.0897006,0.0548171021,1100589.2,1725.7525576,0.7241091023,0.0668593732
2014,13820,"Birmingham-Hoover, AL",25-54,4,51,6701,1018514.35,1009.2147195,0.150606584,1018514.35,1660.1582135,Asian,57,7217,993487.4,996.73838092,0.1381097937,993487.4,1639.6346366,0.9285021477,0.0917452877
2014,13820,"Birmingham-Hoover, AL",25-54,5,34,5602,1801499.55,1342.1995194,0.2395929167,1801499.55,2207.9182095,Other,43,7424,1970287.9,1403.6694411,0.1890718536,1970287.9,2309.0362307,0.7545797414,0.182669559
2014,14260,"Boise City, ID",16-19,1,57,6645,957580.95,978.56065218,0.1472627016,957580.95,1609.7322728,White,187,24772,1849820.95,1360.0812292,0.0549039734,1849820.95,2237.333622,0.2682464072,0.0602967039
2014,14260,"Boise City, ID",16-19,2,,,,,,,,Black,5,1645,565581.95,752.05182667,0.4571743627,565581.95,1237.1252549,,
2014,14260,"Boise City, ID",16-19,3,12,2039,497493.1,705.33190769,0.345920504,497493.1,1160.2709881,Latino,31,5774,986420.35,993.18696629,0.1720102124,986420.35,1633.7925595,0.3531347419,0.1743431242
2014,14260,"Boise City, ID",16-19,4,,,,,,,,Asian,5,495,55580.85,235.75591191,0.4762745695,55580.85,387.81847509,,
2014,14260,"Boise City, ID",16-19,5,5,733,162230.4,402.77835096,0.5494929754,162230.4,662.57038732,Other,12,1576,413953.65,643.39229868,0.4082438443,413953.65,1058.3803313,0.4651015228,0.2814035994
2014,14260,"Boise City, ID",20-24,1,151,23847,3330305.25,1824.9123952,0.0765258689,3330305.25,3001.98089,White,217,33980,1081321.05,1039.8658808,0.030602292,1081321.05,1710.5793739,0.7017951736,0.0809740679
2014,14260,"Boise City, ID",20-24,2,,,,,,,,Black,5,706,97307.4,311.94134064,0.4418432587,97307.4,513.14350535,,
2014,14260,"Boise City, ID",20-24,3,35,6868,758065.5,870.66956993,0.1267719234,758065.5,1432.2514425,Latino,48,9140,906106.4,951.89621283,0.104146194,906106.4,1565.8692701,0.7514223195,0.0893470652
2014,14260,"Boise City, ID",20-24,4,5,683,152144.5,390.05704711,0.5710937732,152144.5,641.6438425,Asian,10,2127,374900.65,612.29131139,0.2878661549,374900.65,1007.2192072,0.321109544,0.2605393757
2014,14260,"Boise City, ID",20-24,5,6,1022,223478.15,472.7347565,0.4625584702,223478.15,777.64867444,Other,6,1022,223478.15,472.7347565,0.4625584702,223478.15,777.64867444,1,0
2014,14260,"Boise City, ID",25-54,1,1229,171321,8745724.4,2957.3170949,0.0172618482,8745724.4,4864.7866212,White,1562,220294,381802,617.90128661,0.0028048939,381802,1016.4476165,0.7776925382,0.021789671
2014,14260,"Boise City, ID",25-54,2,7,986,189320.5,435.10975627,0.4412877853,189320.5,715.75554906,Black,8,1122,223241,472.48386216,0.4211086115,223241,777.23595325,0.8787878788,0.1907019423
2014,14260,"Boise City, ID",25-54,3,138,23995,2546310.5,1595.7162968,0.0665020336,2546310.5,2624.9533083,Latino,183,34570,1045363.35,1022.4301199,0.0295756471,1045363.35,1681.8975472,0.6940989297,0.068009086
2014,14260,"Boise City, ID",25-54,4,28,4837,973917.85,986.87276282,0.2040257934,973917.85,1623.4056948,Asian,38,6649,914704.4,956.40179841,0.1438414496,914704.4,1573.2809584,0.7274778162,0.1731546621
2014,14260,"Boise City, ID",25-54,5,28,4839,822000.05,906.64218411,0.1873614764,822000.05,1491.4263929,Other,38,6181,767555.4,876.10239128,0.1417412055,767555.4,1441.1884336,0.7828830286,0.1578001534
2014,14460,"Boston-Cambridge-Newton, MA-NH",16-19,1,723,71272,6726469.55,2593.5438207,0.036389379,6726469.55,4266.3795851,White,1853,177550,9101842.05,3016.9259272,0.0169919793,9101842.05,4962.8431502,0.4014193185,0.0212486205
2014,14460,"Boston-Cambridge-Newton, MA-NH",16-19,2,63,6875,1034393,1017.0511295,0.1479347097,1034393,1673.049108,Black,208,22577,2270756.05,1506.9028004,0.0667450414,2270756.05,2478.8551067,0.3045134429,0.0661330111
2014,14460,"Boston-Cambridge-Newton, MA-NH",16-19,3,109,11846,1081486.05,1039.9452149,0.0877887232,1081486.05,1710.7098785,Latino,296,33305,2218766.15,1489.5523321,0.0447245859,2218766.15,2450.3135863,0.35568233,0.0441993434
2014,14460,"Boston-Cambridge-Newton, MA-NH",16-19,4,48,3154,429528.25,655.38404772,0.2077945617,429528.25,1078.1067585,Asian,256,19253,1611884,1269.599937,0.0659429667,1611884,2088.4918963,0.1638186257,0.053102316
2014,14460,"Boston-Cambridge-Newton, MA-NH",16-19,5,42,4876,708781.6,841.89167949,0.1726603116,708781.6,1384.9118128,Other,104,10120,1259626.85,1122.3309895,0.1109022717,1259626.85,1846.2344777,0.4818181818,0.1048866708
2014,14460,"Boston-Cambridge-Newton, MA-NH",20-24,1,1668,164372,16479072.45,4059.4423817,0.0246966782,16479072.45,6677.7827178,White,2330,227341,4203443.1,2050.2300115,0.009018303,4203443.1,3372.6283689,0.7230196049,0.0273450022
2014,14460,"Boston-Cambridge-Newton, MA-NH",20-24,2,148,20879,2239298.4,1496.4285482,0.0716714665,2239298.4,2461.6249619,Black,227,31006,2351869.1,1533.5804837,0.0494607651,2351869.1,2522.7398957,0.6733857963,0.0574567225
2014,14460,"Boston-Cambridge-Newton, MA-NH",20-24,3,255,31120,3145747.65,1773.6255665,0.0569931095,3145747.65,2917.6140568,Latino,403,48924,2430445.25,1558.9885343,0.0318655166,2430445.25,2564.5361389,0.6360886273,0.0494434507
2014,14460,"Boston-Cambridge-Newton, MA-NH",20-24,4,157,15448,1874943.2,1369.2856532,0.0886383773,1874943.2,2252.4748995,Asian,317,30682,1689597.2,1299.8450677,0.0423650697,1689597.2,2138.2451364,0.5034873867,0.0644853604
2014,14460,"Boston-Cambridge-Newton, MA-NH",20-24,5,87,8130,1361176.55,1166.6947116,0.1435048846,1361176.55,1919.2128005,Other,121,10852,2031238.35,1425.2151943,0.1313320304,2031238.35,2344.4789946,0.7491706598,0.0712820866
2014,14460,"Boston-Cambridge-Newton, MA-NH",25-54,1,11174,1185082,34762515.7,5895.9745335,0.0049751617,34762515.7,9698.8781077,White,13376,1416026,12108578,3479.7382085,0.0024573971,12108578,5724.1693531,0.8369069494,0.0059555217
2014,14460,"Boston-Cambridge-Newton, MA-NH",25-54,2,785,104033,8838276.9,2972.9239647,0.0285767397,8838276.9,4890.459922,Black,1071,140251,5011410.95,2238.6180894,0.0159615125,5011410.95,3682.526757,0.7417629821,0.0289231229
2014,14460,"Boston-Cambridge-Newton, MA-NH",25-54,3,1105,156048,8832557.7,2971.9619278,0.0190451779,8832557.7,4888.8773711,Latino,1509,210206,2482934,1575.7328454,0.0074961364,2482934,2592.0805306,0.7423574969,0.02138027
2014,14460,"Boston-Cambridge-Newton, MA-NH",25-54,4,1266,136119,6746130.05,2597.3313323,0.0190813283,6746130.05,4272.6100417,Asian,1610,175186,4711196.4,2170.5290599,0.0123898546,4711196.4,3570.5203036,0.7769970203,0.0185482388
2014,14460,"Boston-Cambridge-Newton, MA-NH",25-54,5,327,37347,5710317.15,2389.6269897,0.0639844429,5710317.15,3930.9363981,Other,427,50575,6908613.45,2628.4241381,0.0519708184,6908613.45,4323.7577073,0.7384478497,0.0453385879
2014,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,1,72,7587,1053764.4,1026.5302723,0.135301209,1053764.4,1688.642298,White,330,31659,1667035.7,1291.1373668,0.0407826326,1667035.7,2123.9209684,0.2396474936,0.0508577487
2014,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,2,15,1904,318640.3,564.48232922,0.2964718116,318640.3,928.57343156,Black,60,7023,791053.55,889.41191245,0.1266427328,791053.55,1463.082596,0.2711092126,0.1195487892
2014,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,3,27,2956,324061,569.26355935,0.192579012,324061,936.43855513,Latino,84,11018,670362.4,818.75661829,0.0743108203,670362.4,1346.8546371,0.2682882556,0.0784092964
2014,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,4,5,582,101889.7,319.2016604,0.5484564612,101889.7,525.08673135,Asian,14,1480,116569.8,341.42319781,0.2306913499,116569.8,561.64116039,0.3932432432,0.321877193
2014,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,5,,,,,,,,Other,15,1209,170067.8,412.39277394,0.3411023771,170067.8,678.38611314,,
2014,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,1,198,22490,1481484.9,1217.1626432,0.0541201709,1481484.9,2002.2325481,White,304,31220,698504.7,835.76593613,0.0267702094,698504.7,1374.8349649,0.7203715567,0.0557377274
2014,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,2,31,4298,578999.3,760.92003522,0.1770404921,578999.3,1251.7134579,Black,65,7882,378062.5,614.86787199,0.0780091185,378062.5,1011.4576494,0.5452930728,0.1425589923
2014,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,3,74,10288,735034.25,857.34138475,0.0833341159,735034.25,1410.3265779,Latino,105,14469,443356.6,665.85028347,0.0460190949,443356.6,1095.3237163,0.7110373903,0.0812622407
2014,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,4,14,1855,329428.5,573.9586222,0.3094116562,329428.5,944.16193352,Asian,26,3561,288811.45,537.41180672,0.1509159805,288811.45,884.04242205,0.5209210896,0.2314621997
2014,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,5,10,1065,157965.35,397.44855013,0.3731911269,157965.35,653.80286496,Other,10,1065,157965.35,397.44855013,0.3731911269,157965.35,653.80286496,1,0
2014,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,1,1834,178231,4173079.6,2042.8116898,0.0114615958,4173079.6,3360.4252297,White,2320,225609,578542.25,760.61964871,0.0033714065,578542.25,1251.2193221,0.7899995124,0.0142359548
2014,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,2,253,31862,1444460,1201.8568966,0.0377206985,1444460,1977.054595,Black,331,41625,831992.2,912.13606441,0.0219131787,831992.2,1500.463826,0.7654534535,0.0386601095
2014,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,3,452,61298,2990675.2,1729.3568747,0.0282122887,2990675.2,2844.7920588,Latino,608,80296,215173.75,463.86824638,0.0057769783,215173.75,763.0632653,0.7634004185,0.0346780954
2014,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,4,180,19383,837555.15,915.18039205,0.0472156215,837555.15,1505.4717449,Asian,239,25070,451638.5,672.04054937,0.0268065636,451638.5,1105.5067037,0.7731551655,0.0494339136
2014,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,5,52,5240,1043882.35,1021.7056083,0.1949819863,1043882.35,1680.7057256,Other,67,6946,1336217.05,1155.9485499,0.1664193133,1336217.05,1901.5353646,0.7543910164,0.1260830452
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,1,165,16869,1433328.2,1197.2168559,0.0709714183,1433328.2,1969.4217279,White,440,43607,1214820.4,1102.188913,0.0252755042,1214820.4,1813.1007619,0.3868415621,0.0422018162
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,2,14,1465,178707.2,422.73774376,0.2885581869,178707.2,695.40358849,Black,82,9138,523722.1,723.68646526,0.0791952796,523722.1,1190.4642354,0.1603195448,0.073178016
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,3,11,970,98258.95,313.46283671,0.3231575636,98258.95,515.64636639,Latino,39,4256,343392.15,585.99671501,0.1376871981,343392.15,963.96459619,0.2279135338,0.1096101088
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,4,6,605,111700.95,334.21692058,0.5524246621,111700.95,549.78683435,Asian,27,3038,487381.85,698.12738809,0.2297983503,487381.85,1148.4195534,0.1991441738,0.1645692513
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,5,9,618,65450,255.83197611,0.4139675989,65450,420.8436007,Other,28,1981,262417.65,512.26716662,0.2585901901,262417.65,842.67948909,0.3119636547,0.1658932221
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,1,401,43648,1304750.4,1142.2567137,0.0261697378,1304750.4,1879.012294,White,551,56421,451189,671.70603689,0.0119052487,451189,1104.9564307,0.773612662,0.0296576995
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,2,55,7615,887899.5,942.2841928,0.1237405375,887899.5,1550.0574972,Black,91,12134,776545.2,881.2180207,0.0726238685,776545.2,1449.603644,0.6275754079,0.1034295121
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,3,30,3545,264425.7,514.22339503,0.1450559647,264425.7,845.89748483,Latino,49,5370,303815.8,551.19488387,0.1026433676,303815.8,906.71558396,0.6601489758,0.1113057776
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,4,26,1988,501885.75,708.43895291,0.3563576222,501885.75,1165.3820775,Asian,63,4617,787432.5,887.37393471,0.1921970835,787432.5,1459.7301226,0.4305826294,0.2125527678
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,5,15,1688,176740.95,420.40569692,0.2490555077,176740.95,691.56737143,Other,26,2680,453210.1,673.20880862,0.2511973166,453210.1,1107.4284902,0.6298507463,0.3665068385
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,1,2583,282524,8441190.4,2905.3726783,0.0102836314,8441190.4,4779.3380559,White,3169,343586,499777,706.94907879,0.0020575608,499777,1162.9312346,0.8222803025,0.0136288924
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,2,230,31062,2779716.9,1667.2483018,0.0536748536,2779716.9,2742.6234565,Black,368,48159,1138284.2,1066.9040257,0.0221537828,1138284.2,1755.0571222,0.6449884757,0.0518722351
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,3,101,12171,1087079.4,1042.630999,0.0856651877,1087079.4,1715.1279933,Latino,163,18626,505043.9,710.66440744,0.0381544297,505043.9,1169.0429502,0.653441426,0.0824448011
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,4,69,7744,687589.15,829.20995532,0.1070777318,687589.15,1364.0503765,Asian,107,12896,584118.25,764.27629166,0.0592646008,584118.25,1257.2344998,0.6004962779,0.0880949895
2014,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,5,65,5761,463573.7,680.86246776,0.1181847714,463573.7,1120.0187595,Other,99,9664,1135284.15,1065.4971375,0.1102542568,1135284.15,1752.7427912,0.5961299669,0.0417390627
2014,15980,"Cape Coral-Fort Myers, FL",16-19,1,49,3852,451286.6,671.77868379,0.1743973738,451286.6,1105.0759348,White,180,15650,451849.2,672.19729247,0.0429519037,451849.2,1105.7645461,0.2461341853,0.068436809
2014,15980,"Cape Coral-Fort Myers, FL",16-19,2,8,670,87326.8,295.5110827,0.4410613175,87326.8,486.11573105,Black,29,3306,378185.4,614.96780404,0.1860156697,378185.4,1011.6220376,0.202661827,0.1333236656
2014,15980,"Cape Coral-Fort Myers, FL",16-19,3,26,2759,417055.2,645.79811087,0.2340696306,417055.2,1062.3378924,Latino,79,9195,801891.85,895.4841428,0.0973881613,801891.85,1473.0714149,0.3000543774,0.1050593731
2014,15980,"Cape Coral-Fort Myers, FL",16-19,5,6,736,93777.3,306.23079532,0.4160744502,93777.3,503.7496583,Other,12,1955,346062.75,588.27098348,0.3009058739,346062.75,967.70576782,0.3764705882,0.1779580231
2014,15980,"Cape Coral-Fort Myers, FL",20-24,1,115,14950,853895.55,924.06468929,0.0618103471,853895.55,1520.0864139,White,157,19695,209763.5,457.99945415,0.0232546054,209763.5,753.40910207,0.7590759076,0.0715106907
2014,15980,"Cape Coral-Fort Myers, FL",20-24,2,17,2675,216068.75,464.83195888,0.1737689566,216068.75,764.64857236,Black,28,4256,216277.45,465.05639443,0.1092707694,216277.45,765.01776884,0.6285244361,0.1396964987
2014,15980,"Cape Coral-Fort Myers, FL",20-24,3,57,7712,1328491,1152.6018393,0.1494556327,1328491,1896.0300257,Latino,76,10655,506244.95,711.50892475,0.066776999,506244.95,1170.4321812,0.7237916471,0.159197679
2014,15980,"Cape Coral-Fort Myers, FL",20-24,4,,,,,,,,Asian,5,1024,197030.7,443.88140308,0.4334779327,197030.7,730.18490807,,
2014,15980,"Cape Coral-Fort Myers, FL",25-54,1,1073,106358,4133196,2033.0263156,0.0191149356,4133196,3344.3282892,White,1378,139191,277847.5,527.11241685,0.003786972,277847.5,867.09992572,0.764115496,0.0235506538
2014,15980,"Cape Coral-Fort Myers, FL",25-54,2,117,15015,965738.9,982.72015345,0.0654492277,965738.9,1616.5746524,Black,167,20895,456545.95,675.68184081,0.0323370108,456545.95,1111.4966281,0.7185929648,0.0672638718
2014,15980,"Cape Coral-Fort Myers, FL",25-54,3,340,42531,2680826.35,1637.3229217,0.0384971649,2680826.35,2693.3962062,Latino,450,56268,826676.6,909.21757572,0.0161586972,826676.6,1495.6629121,0.7558647899,0.0434465286
2014,15980,"Cape Coral-Fort Myers, FL",25-54,4,34,3080,286211.3,534.98719611,0.1736971416,286211.3,880.0539376,Asian,42,4146,278856.2,528.06836679,0.1273681541,278856.2,868.67246336,0.7428847082,0.1443258334
2014,15980,"Cape Coral-Fort Myers, FL",25-54,5,17,1764,241013.5,490.93125792,0.2783057018,241013.5,807.58191927,Other,21,2187,309698.95,556.50601973,0.2544609144,309698.95,915.45240246,0.8065843621,0.1495481101
