YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,SEX,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,sex_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2014,29820,"Las Vegas-Henderson-Paradise, NV",25-54,Male,2988,352478,17979804.9,4240.2600038,0.0120298572,17979804.9,6975.2277063,Male,3583,430897,2224572.25,1491.5,0.003461384,2224572.25,2453.5175,0.8180098724,0.015503126
2014,29820,"Las Vegas-Henderson-Paradise, NV",25-54,Female,2616,299795,16004169.05,4000.5210973,0.0133441889,16004169.05,6580.8572051,Female,3747,432090,1931414.4,1389.7533594,0.0032163516,1931414.4,2286.1442762,0.6938253605,0.0147812677
2014,30780,"Little Rock-North Little Rock-Conway, AR",16-19,Male,51,6558,1105857.65,1051.5976655,0.1603534104,1105857.65,1729.8781597,Male,170,19202,1978972.3,1406.7595033,0.0732610928,1978972.3,2314.1193829,0.3415269243,0.0801365559
2014,30780,"Little Rock-North Little Rock-Conway, AR",16-19,Female,55,6606,1160516.05,1077.272505,0.1630748569,1160516.05,1772.1132707,Female,157,20568,2185779.1,1478.4380609,0.0718804969,2185779.1,2432.0306102,0.3211785298,0.0773373115
2014,30780,"Little Rock-North Little Rock-Conway, AR",20-24,Male,128,16139,1955256.45,1398.3048487,0.0866413563,1955256.45,2300.2114762,Male,176,23380,891040,943.94915117,0.0403742152,891040,1552.7963537,0.6902908469,0.0870488088
2014,30780,"Little Rock-North Little Rock-Conway, AR",20-24,Female,99,16489,1965608.2,1402.0014979,0.0850264721,1965608.2,2306.292464,Female,155,24892,697649.15,835.25394342,0.0335551158,697649.15,1373.9927369,0.6624216616,0.0851318095
2014,30780,"Little Rock-North Little Rock-Conway, AR",25-54,Male,806,110461,6665278.6,2581.7200855,0.0233722317,6665278.6,4246.9295407,Male,947,132611,1269116.9,1126.5508866,0.0084951541,1269116.9,1853.1762084,0.8329701156,0.0298350902
2014,30780,"Little Rock-North Little Rock-Conway, AR",25-54,Female,767,102833,7704871,2775.7649396,0.0269929394,7704871,4566.1333257,Female,1102,146674,738643.15,859.44351181,0.0058595491,738643.15,1413.7845769,0.701099036,0.0303888311
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,Male,701,65721,5990819.15,2447.6149922,0.0372425099,5990819.15,4026.3266622,Male,3857,364724,17810888.75,4220.2948653,0.0115712014,17810888.75,6942.3850534,0.1801937904,0.0104930234
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",16-19,Female,750,72321,8426666.65,2902.8721381,0.0401387168,8426666.65,4775.2246671,Female,3760,355057,18652359.65,4318.8377661,0.0121637871,18652359.65,7104.4881253,0.2036884219,0.0128167522
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,Male,2811,309892,16852839.6,4105.2210172,0.0132472636,16852839.6,6753.0885733,Male,4690,505866,7987960.85,2826.2980823,0.0055870489,7987960.85,4649.2603454,0.6125970119,0.0121042012
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",20-24,Female,2685,294567,27392708.35,5233.8043859,0.0177677893,27392708.35,8609.6082148,Female,4554,495491,8492988.8,2914.2732885,0.0058815867,8492988.8,4793.9795596,0.5944951573,0.0163962915
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,Male,21695,2374823,64050082.2,8003.1295254,0.0033699899,64050082.2,13165.148069,Male,25864,2824303,11585367.4,3403.7284557,0.001205157,11585367.4,5599.1333096,0.8408527697,0.0043531193
2014,31080,"Los Angeles-Long Beach-Anaheim, CA",25-54,Female,18608,1946787,91314685.85,9555.8717996,0.0049085348,91314685.85,15719.40911,Female,27203,2842709,7038059.5,2652.9341304,0.0009332415,7038059.5,4364.0766444,0.6848351344,0.0054288643
2014,31140,"Louisville/Jefferson County, KY-IN",16-19,Male,111,10541,1107453.35,1052.3560947,0.0998345598,1107453.35,1731.1257757,Male,299,27753,2229070.55,1493.007217,0.0537962461,2229070.55,2455.996872,0.3798147948,0.0525456342
2014,31140,"Louisville/Jefferson County, KY-IN",16-19,Female,111,9839,1132572.05,1064.2236842,0.1081638057,1132572.05,1750.6479605,Female,319,29636,2454006.35,1566.5268431,0.0528589163,2454006.35,2576.9366568,0.3319948711,0.051537414
2014,31140,"Louisville/Jefferson County, KY-IN",20-24,Male,256,30869,2633928.25,1622.9381535,0.0525750155,2633928.25,2669.7332625,Male,341,42250,1422403.7,1192.6456724,0.0282282999,1422403.7,1961.9021312,0.7306272189,0.0533085084
2014,31140,"Louisville/Jefferson County, KY-IN",20-24,Female,254,26381,1968908.05,1403.1778398,0.0531889557,1968908.05,2308.2275464,Female,364,38842,902745.45,950.12917543,0.0244613865,902745.45,1562.9624936,0.6791874775,0.0527687369
2014,31140,"Louisville/Jefferson County, KY-IN",25-54,Male,2070,201189,7553182.95,2748.3054688,0.0136603168,7553182.95,4520.9624962,Male,2397,240542,2400216.2,1549.2631152,0.0064407177,2400216.2,2548.5378244,0.8363986331,0.0165746727
2014,31140,"Louisville/Jefferson County, KY-IN",25-54,Female,1918,189789,8520626.7,2919.0112538,0.0153802974,8520626.7,4801.7735126,Female,2529,252394,1264619.35,1124.5529556,0.0044555455,1264619.35,1849.889612,0.7519552763,0.0182091232
2014,31540,"Madison, WI",16-19,Male,40,5230,973718.65,986.7718328,0.1886753026,973718.65,1623.2396649,Male,105,12564,1033836.65,1016.7775814,0.0809278559,1033836.65,1672.5991214,0.4162687042,0.1167093486
2014,31540,"Madison, WI",16-19,Female,71,9285,1552372.1,1245.9422539,0.1341887188,1552372.1,2049.5750076,Female,133,16503,1675832.05,1294.5393196,0.0784426662,1675832.05,2129.5171807,0.5626249773,0.1007640593
2014,31540,"Madison, WI",20-24,Male,87,21581,2100379.15,1449.2684879,0.0671548347,2100379.15,2384.0466626,Male,118,27704,1685292.35,1298.1881027,0.0468592298,1685292.35,2135.5194289,0.7789849841,0.0616417844
2014,31540,"Madison, WI",20-24,Female,96,21051,2736088.8,1654.1126927,0.0785764426,2736088.8,2721.0153794,Female,130,26574,1439474.2,1199.7808967,0.0451486753,1439474.2,1973.639575,0.7921652743,0.0838039186
2014,31540,"Madison, WI",25-54,Male,619,91919,4617249.45,2148.7785949,0.0233768709,4617249.45,3534.7407886,Male,703,104399,1693323.55,1301.2776606,0.0124644648,1693323.55,2140.6017517,0.8804586251,0.0286435741
2014,31540,"Madison, WI",25-54,Female,584,89586,3278500.9,1810.6631106,0.0202114517,3278500.9,2978.5408169,Female,706,105810,1367312.65,1169.3214485,0.0110511431,1367312.65,1923.5337828,0.8466685568,0.0235693115
2014,32580,"McAllen-Edinburg-Mission, TX",16-19,Male,36,4901,691749.75,831.71494516,0.1697031106,691749.75,1368.1710848,Male,202,28033,1077848.85,1038.1949961,0.0370347446,1077848.85,1707.8307686,0.174829665,0.0476293573
2014,32580,"McAllen-Edinburg-Mission, TX",16-19,Female,25,4153,939140.1,969.09241045,0.2333475585,939140.1,1594.1570152,Female,188,27611,2050679.8,1432.0194831,0.0518640934,2050679.8,2355.6720497,0.1504110681,0.0562921532
2014,32580,"McAllen-Edinburg-Mission, TX",20-24,Male,118,20384,1422108.25,1192.5218027,0.0585028357,1422108.25,1961.6983655,Male,193,32554,288894.4,537.48897663,0.0165106892,288894.4,884.16936656,0.6261596117,0.0578102407
2014,32580,"McAllen-Edinburg-Mission, TX",20-24,Female,85,13987,1536370.3,1239.504054,0.0886182923,1536370.3,2038.9841689,Female,185,31513,483519.1,695.35537677,0.0220656674,483519.1,1143.8595948,0.4438485704,0.0626650897
2014,32580,"McAllen-Edinburg-Mission, TX",25-54,Male,771,118118,4272414.9,2066.9820754,0.017499298,4272414.9,3400.185514,Male,931,142053,1078647.25,1038.5794385,0.0073112109,1078647.25,1708.4631763,0.8315065504,0.0217468188
2014,32580,"McAllen-Edinburg-Mission, TX",25-54,Female,684,94923,6770846.85,2602.0850966,0.0274125881,6770846.85,4280.4299839,Female,1122,158604,239924.65,489.82103875,0.0030883271,239924.65,805.75560874,0.5984905803,0.0268163388
2014,32820,"Memphis, TN-MS-AR",16-19,Male,73,11059,2827137.5,1681.4093791,0.1520399113,2827137.5,2765.9184286,Male,282,36070,3409689.3,1846.5344026,0.0511930802,3409689.3,3037.5490923,0.3065982811,0.0722044312
2014,32820,"Memphis, TN-MS-AR",16-19,Female,67,7927,756749.1,869.91327154,0.1097405414,756749.1,1431.0073317,Female,281,33375,1464833.3,1210.3029786,0.0362637597,1464833.3,1990.9483998,0.2375131086,0.0404679658
2014,32820,"Memphis, TN-MS-AR",20-24,Male,190,24706,1944019.75,1394.2810872,0.0564349181,1944019.75,2293.5923884,Male,320,42971,2511031.45,1584.6234411,0.0368765782,2511031.45,2606.7055606,0.5749458937,0.0404041943
2014,32820,"Memphis, TN-MS-AR",20-24,Female,201,29519,3056587.5,1748.3098982,0.0592265964,3056587.5,2875.9697825,Female,299,43967,1803723.2,1343.0276244,0.0305462648,1803723.2,2209.2804422,0.6713899061,0.0560409292
2014,32820,"Memphis, TN-MS-AR",25-54,Male,1572,187787,9589920.95,3096.7597501,0.0164908101,9589920.95,5094.169789,Male,1928,231614,1710072.65,1307.6974612,0.0056460208,1710072.65,2151.1623237,0.8107756871,0.0206649758
2014,32820,"Memphis, TN-MS-AR",25-54,Female,1598,180690,8426323.25,2902.8129892,0.0160651557,8426323.25,4775.1273672,Female,2268,257662,1560698.6,1249.2792322,0.0048485195,1560698.6,2055.064337,0.7012675521,0.0176683561
2014,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16-19,Male,240,25192,2652369.35,1628.6096371,0.0646478897,2652369.35,2679.062853,Male,1296,138532,6319816.75,2513.9245713,0.0181468872,6319816.75,4135.4059197,0.1818496809,0.0185614147
2014,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16-19,Female,285,33970,3264472.45,1806.7851145,0.053187669,3264472.45,2972.1615134,Female,1201,135899,4404082.1,2098.5905032,0.0154422807,4404082.1,3452.1813777,0.2499650476,0.0209283012
2014,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20-24,Male,853,115434,9687205.95,3112.4276618,0.026962833,9687205.95,5119.9435037,Male,1406,190335,4766542.1,2183.2411914,0.0114705188,4766542.1,3591.4317599,0.6064780519,0.0243440746
2014,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20-24,Female,925,116536,10398085.95,3224.6063248,0.0276704737,10398085.95,5304.4774043,Female,1502,188354,3221073.1,1794.7348272,0.0095285198,3221073.1,2952.3387908,0.6187073277,0.0264398378
2014,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25-54,Male,8277,992451,28023890.8,5293.7596092,0.0053340262,28023890.8,8708.2345571,Male,9744,1185608,8127482.25,2850.873945,0.0024045671,8127482.25,4689.6876394,0.8370819023,0.0065562965
2014,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25-54,Female,7977,878040,51206619.35,7155.8800542,0.0081498338,51206619.35,11771.422689,Female,11063,1225972,4599740.55,2144.7005735,0.0017493879,4599740.55,3528.0324434,0.7161990649,0.0093778934
2014,33340,"Milwaukee-Waukesha-West Allis, WI",16-19,Male,97,16500,2449883.25,1565.2102894,0.0948612297,2449883.25,2574.770926,Male,274,43404,5895466.95,2428.0582674,0.0559408872,5895466.95,3994.1558499,0.380149295,0.0479084519
2014,33340,"Milwaukee-Waukesha-West Allis, WI",16-19,Female,99,14245,1875936.65,1369.6483673,0.0961494115,1875936.65,2253.0715642,Female,303,40896,3996142.7,1999.0354424,0.0488809527,3996142.7,3288.4133028,0.3483225743,0.0474419699
2014,33340,"Milwaukee-Waukesha-West Allis, WI",20-24,Male,211,34594,4491391.35,2119.2902939,0.061261788,4491391.35,3486.2325335,Male,302,53180,3862517.65,1965.3288911,0.0369561657,3862517.65,3232.9660258,0.6505077097,0.0522838023
2014,33340,"Milwaukee-Waukesha-West Allis, WI",20-24,Female,246,38047,2560263.2,1600.0822479,0.0420554117,2560263.2,2632.1352978,Female,341,52533,2838068.1,1684.6566713,0.0320685411,2838068.1,2771.2602242,0.7242495193,0.0324151558
2014,33340,"Milwaukee-Waukesha-West Allis, WI",25-54,Male,1618,260826,9214316.75,3035.5093065,0.0116380626,9214316.75,4993.4128092,Male,1883,305627,4374964.6,2091.6416041,0.0068437723,4374964.6,3440.7504387,0.8534128202,0.0132147749
2014,33340,"Milwaukee-Waukesha-West Allis, WI",25-54,Female,1569,247797,16277312.95,4034.5152063,0.0162815337,16277312.95,6636.7775144,Female,2050,321807,2985358.9,1727.8191167,0.005369116,2985358.9,2842.262447,0.7700174328,0.0194698415
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16-19,Male,271,38642,7335942.35,2708.4944803,0.0700919849,7335942.35,4455.4734201,Male,682,94716,13118931.8,3622.0065986,0.0382407048,13118931.8,5958.2008546,0.4079775328,0.0394226086
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16-19,Female,284,38623,7958673.35,2821.1120768,0.0730422825,7958673.35,4640.7293664,Female,609,86332,12294473.3,3506.3475726,0.0406146918,12294473.3,5767.941757,0.4473775657,0.0446781818
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",20-24,Male,454,77239,9833283.55,3135.8066825,0.0405987478,9833283.55,5158.4019927,Male,605,104557,6671184,2582.8635272,0.0247029231,6671184,4248.8105022,0.738726245,0.0391519242
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",20-24,Female,495,87492,11063339.55,3326.1598804,0.0380167316,11063339.55,5471.5330033,Female,660,114540,10334186.55,3214.6829626,0.028066029,10334186.55,5288.1534735,0.7638554217,0.0322216688
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",25-54,Male,4245,664053,25376244.8,5037.4839752,0.0075859667,25376244.8,8286.6611391,Male,4794,743057,12268068.35,3502.5802418,0.0047137437,12268068.35,5761.7444977,0.8936770665,0.0087378189
2014,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",25-54,Female,3958,613091,31916275,5649.4490882,0.0092146991,31916275,9293.3437501,Female,4836,752914,12967570.3,3601.0512771,0.0047828189,12967570.3,5923.7293508,0.8142908752,0.0105503045
2014,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16-19,Male,143,14921,2202766.6,1484.1720251,0.09946867,2202766.6,2441.4629812,Male,518,48952,2906871.25,1704.9549114,0.0348291165,2906871.25,2804.6508293,0.3048087923,0.0467172203
2014,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16-19,Female,151,14545,1704658.8,1305.625827,0.0897645807,1704658.8,2147.7544853,Female,456,47732,3335003.35,1826.199154,0.0382594309,3335003.35,3004.0976083,0.3047221989,0.0407043702
2014,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20-24,Male,355,47175,4980752.5,2231.7599557,0.0473081072,4980752.5,3671.2451272,Male,503,65444,1840819.1,1356.7678873,0.0207317384,1840819.1,2231.8831746,0.7208453029,0.0504240187
2014,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20-24,Female,369,45001,3091775.2,1758.3444486,0.0390734528,3091775.2,2892.476618,Female,541,66864,2142419.9,1463.7007549,0.0218907148,2142419.9,2407.7877419,0.6730228524,0.0358326742
2014,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",25-54,Male,2975,341187,11060765.35,3325.7728951,0.0097476542,11060765.35,5470.8964125,Male,3426,392298,3481225.8,1865.8043306,0.0047560893,3481225.8,3069.2481238,0.86971384,0.0121730863
2014,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",25-54,Female,2714,302077,14469066.55,3803.8226234,0.0125922285,14469066.55,6257.2882154,Female,3714,414665,3442087,1855.2862313,0.0044741809,3442087,3051.9458505,0.7284844392,0.0141053238
2014,35300,"New Haven-Milford, CT",16-19,Male,45,5552,683574.5,826.78564332,0.1489167225,683574.5,1360.0623833,Male,210,24159,1462177,1209.2051108,0.0500519521,1462177,1989.1424073,0.2298108365,0.0530211985
2014,35300,"New Haven-Milford, CT",16-19,Female,61,6912,915435.4,956.78388364,0.1384235943,915435.4,1573.9094886,Female,215,24916,2161672.25,1470.2626466,0.0590087753,2161672.25,2418.5820537,0.2774121047,0.0571414509
2014,35300,"New Haven-Milford, CT",20-24,Male,156,19345,1799328.55,1341.3905285,0.0693404254,1799328.55,2206.5874194,Male,237,27762,1244690.2,1115.6568469,0.0401864724,1244690.2,1835.2555131,0.6968157914,0.0647728497
2014,35300,"New Haven-Milford, CT",20-24,Female,170,21074,1824245.75,1350.6464193,0.0640906529,1824245.75,2221.8133598,Female,258,31199,1208879.8,1099.4907003,0.0352412161,1208879.8,1808.662202,0.6754703676,0.0594819472
2014,35300,"New Haven-Milford, CT",25-54,Male,1107,134937,5525425.65,2350.6223963,0.0174201472,5525425.65,3866.7738419,Male,1354,166120,997433.3,998.71582545,0.0060120144,997433.3,1642.8875329,0.8122862991,0.0218468331
2014,35300,"New Haven-Milford, CT",25-54,Female,1074,123977,5965628.15,2442.4635412,0.0197009408,5965628.15,4017.8525252,Female,1458,175653,1313920.25,1146.2636041,0.0065257275,1313920.25,1885.6036287,0.7058063341,0.0215825047
2014,35380,"New Orleans-Metairie, LA",16-19,Male,64,8264,1761574.6,1327.2432332,0.1606054251,1761574.6,2183.3151186,Male,275,30466,2986209.7,1728.0653055,0.056721109,2986209.7,2842.6674275,0.2712532003,0.0670458873
2014,35380,"New Orleans-Metairie, LA",16-19,Female,76,6904,671844.05,819.660936,0.1187226153,671844.05,1348.3422397,Female,271,27185,1472497.6,1213.465121,0.0446373044,1472497.6,1996.1501241,0.2539635829,0.0459595912
2014,35380,"New Orleans-Metairie, LA",20-24,Male,223,26262,2468964.05,1571.2937504,0.059831458,2468964.05,2584.7782194,Male,357,39512,2496690.05,1580.0917853,0.0399901748,2496690.05,2599.2509868,0.6646588378,0.0486588566
2014,35380,"New Orleans-Metairie, LA",20-24,Female,233,25801,2131476,1459.9575336,0.0565853081,2131476,2401.6301428,Female,389,44660,1601761,1265.606969,0.028338714,1601761,2081.923464,0.5777205553,0.0465459656
2014,35380,"New Orleans-Metairie, LA",25-54,Male,1877,198256,8695742.45,2948.8544301,0.0148739732,8695742.45,4850.8655375,Male,2322,246370,2249408.15,1499.8027037,0.0060876028,2249408.15,2467.1754476,0.8047083655,0.0179647483
2014,35380,"New Orleans-Metairie, LA",25-54,Female,1844,187054,13730206.9,3705.4293813,0.01980941,13730206.9,6095.4313323,Female,2569,265674,1951101.65,1396.8184027,0.0052576406,1951101.65,2297.7662724,0.7040734133,0.02212042
2014,35620,"New York-Newark-Jersey City, NY-NJ-PA",16-19,Male,840,93157,16186345.9,4023.2258077,0.0431875845,16186345.9,6618.2064537,Male,4661,498020,35349649.4,5945.5571144,0.0119383903,35349649.4,9780.4414531,0.1870547368,0.0127712135
2014,35620,"New York-Newark-Jersey City, NY-NJ-PA",16-19,Female,1078,108595,14674002.7,3830.6660909,0.0352747925,14674002.7,6301.4457195,Female,4513,475478,31411379.7,5604.5855957,0.0117872659,31411379.7,9219.543305,0.2283912189,0.0124910632
2014,35620,"New York-Newark-Jersey City, NY-NJ-PA",20-24,Male,3238,394949,33615754.75,5797.9095155,0.0146801473,33615754.75,9537.561153,Male,5675,675383,17514678.8,4185.0542171,0.0061965643,17514678.8,6884.4141871,0.5847778224,0.0128019905
2014,35620,"New York-Newark-Jersey City, NY-NJ-PA",20-24,Female,3453,407464,30171270.4,5492.8381007,0.0134805482,30171270.4,9035.7186756,Female,5851,688254,17886504.75,4229.2439927,0.0061448884,17886504.75,6957.106368,0.5920256184,0.0116851868
2014,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,Male,28438,3466971,99705138.3,9985.246031,0.0028801066,99705138.3,16425.729721,Male,33887,4113525,24381305.75,4937.7429814,0.0012003678,24381305.75,8122.5872043,0.8428223968,0.0036297622
2014,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,Female,27086,3102953,147147511.7,12130.437408,0.0039093204,147147511.7,19954.569536,Female,37700,4316569,21100944.2,4593.5764062,0.0010641731,21100944.2,7556.4331883,0.7188470751,0.0044482129
2014,35840,"North Port-Sarasota-Bradenton, FL",16-19,Male,30,4220,631479.95,794.65712732,0.1883073761,631479.95,1307.2109744,Male,115,13375,1317250.65,1147.7154046,0.0858104975,1317250.65,1887.9918406,0.3155140187,0.086997858
2014,35840,"North Port-Sarasota-Bradenton, FL",16-19,Female,53,5131,557012.85,746.33293509,0.145455649,557012.85,1227.7176782,Female,138,13851,965637.9,982.66876413,0.0709456909,965637.9,1616.490117,0.3704425673,0.0773791438
2014,35840,"North Port-Sarasota-Bradenton, FL",20-24,Male,98,15328,1157153.3,1075.7106023,0.0701794495,1157153.3,1769.5439409,Male,129,18919,624663.9,790.35681815,0.0417758242,624663.9,1300.1369659,0.8101908135,0.0751557793
2014,35840,"North Port-Sarasota-Bradenton, FL",20-24,Female,96,12293,1037165.55,1018.4132511,0.0828449728,1037165.55,1675.289798,Female,134,16472,850580.85,922.26940207,0.0559901288,850580.85,1517.1331664,0.746296746,0.0749615242
2014,35840,"North Port-Sarasota-Bradenton, FL",25-54,Male,907,92669,3218340.9,1793.9734948,0.0193589387,3218340.9,2951.0863989,Male,1077,112130,1169507.9,1081.4378854,0.0096445009,1169507.9,1778.9653215,0.8264425221,0.0228198164
