Assigned_CBSA,Assigned_CBSATitle,age_recode,RE,re_label,sample_n,DY,var_n,se_n,cv_n,se2_n,moe_n,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ShareDY,MOE_ShareDY
44700.00000,"Stockton-Lodi, CA",16-19,3.00000,Latino,45.00000,1604.56427,67035.96760,258.91305,0.16136,67035.96760,425.91197,562.00000,20865.92712,327016.35439,571.85344,0.02741,327016.35439,940.69891,0.07690,0.02012
44700.00000,"Stockton-Lodi, CA",16-19,4.00000,Asian,11.00000,290.50514,11162.89356,105.65460,0.36369,11162.89356,173.80181,221.00000,6773.48504,140317.69271,374.59003,0.05530,140317.69271,616.20060,0.04289,0.02536
44700.00000,"Stockton-Lodi, CA",16-19,5.00000,Other,,,,,,,,59.00000,1699.43920,78459.05572,280.10544,0.16482,78459.05572,460.77344,,
44700.00000,"Stockton-Lodi, CA",20-24,1.00000,White,39.00000,1739.19857,76385.89607,276.37998,0.15891,76385.89607,454.64508,387.00000,14424.46867,77180.04649,277.81297,0.01926,77180.04649,457.00234,0.12057,0.03129
44700.00000,"Stockton-Lodi, CA",20-24,2.00000,Black,25.00000,893.09833,48982.27426,221.31939,0.24781,48982.27426,364.07040,95.00000,3778.87927,87832.81068,296.36601,0.07843,87832.81068,487.52208,0.23634,0.09139
44700.00000,"Stockton-Lodi, CA",20-24,3.00000,Latino,80.00000,3177.28103,173710.35691,416.78574,0.13118,173710.35691,685.61255,562.00000,24845.07276,111491.40865,333.90329,0.01344,111491.40865,549.27092,0.12788,0.02745
44700.00000,"Stockton-Lodi, CA",20-24,4.00000,Asian,21.00000,833.38218,71560.43472,267.50782,0.32099,71560.43472,440.05037,228.00000,8064.10919,118114.09760,343.67732,0.04262,118114.09760,565.34918,0.10334,0.05409
44700.00000,"Stockton-Lodi, CA",20-24,5.00000,Other,11.00000,393.31261,15686.05428,125.24398,0.31843,15686.05428,206.02635,60.00000,2271.26437,149948.40262,387.23172,0.17049,149948.40262,636.99617,0.17317,0.07661
45060.00000,"Syracuse, NY",16-19,1.00000,White,30.00000,849.15020,41696.71004,204.19772,0.24047,41696.71004,335.90525,1375.00000,32950.11483,352839.72279,594.00313,0.01803,352839.72279,977.13515,0.02577,0.01017
45060.00000,"Syracuse, NY",16-19,2.00000,Black,8.00000,149.85017,4079.90274,63.87412,0.42625,4079.90274,105.07292,160.00000,3871.84317,89685.98833,299.47619,0.07735,89685.98833,492.63833,0.03870,0.02669
45060.00000,"Syracuse, NY",16-19,3.00000,Latino,,,,,,,,127.00000,3218.71125,95711.92618,309.37344,0.09612,95711.92618,508.91931,,
45060.00000,"Syracuse, NY",16-19,4.00000,Asian,,,,,,,,91.00000,2069.72422,83055.13900,288.19289,0.13924,83055.13900,474.07730,,
45060.00000,"Syracuse, NY",16-19,5.00000,Other,,,,,,,,84.00000,2430.46352,96689.67534,310.94963,0.12794,96689.67534,511.51215,,
45060.00000,"Syracuse, NY",20-24,1.00000,White,87.00000,3226.97020,171830.97006,414.52499,0.12846,171830.97006,681.89361,1436.00000,41722.64615,210300.78349,458.58563,0.01099,210300.78349,754.37337,0.07734,0.01628
45060.00000,"Syracuse, NY",20-24,2.00000,Black,26.00000,593.47010,20781.24795,144.15703,0.24291,20781.24795,237.13831,206.00000,5283.21269,113389.08037,336.73295,0.06374,113389.08037,553.92570,0.11233,0.04331
45060.00000,"Syracuse, NY",20-24,3.00000,Latino,6.00000,170.06275,6882.09345,82.95838,0.48781,6882.09345,136.46654,121.00000,2828.78157,71765.15502,267.89019,0.09470,71765.15502,440.67937,0.06012,0.04732
45060.00000,"Syracuse, NY",20-24,4.00000,Asian,10.00000,188.48262,5187.68016,72.02555,0.38213,5187.68016,118.48203,111.00000,1949.94315,70668.04756,265.83462,0.13633,70668.04756,437.29796,0.09666,0.05676
45060.00000,"Syracuse, NY",20-24,5.00000,Other,8.00000,394.83228,35992.35323,189.71651,0.48050,35992.35323,312.08365,66.00000,2182.99549,118916.29813,344.84243,0.15797,118916.29813,567.26579,0.18087,0.13501
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",16-19,1.00000,White,85.00000,2912.75434,125019.77153,353.58135,0.12139,125019.77153,581.64132,2537.00000,70583.40641,865417.19744,930.27802,0.01318,865417.19744,1530.30735,0.04127,0.00819
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",16-19,2.00000,Black,54.00000,2396.94129,138436.52134,372.07059,0.15523,138436.52134,612.05611,590.00000,21625.38630,508518.85732,713.10508,0.03298,508518.85732,1173.05786,0.11084,0.02766
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",16-19,3.00000,Latino,56.00000,2699.32459,201439.50173,448.82012,0.16627,201439.50173,738.30910,867.00000,32440.05231,623062.16756,789.34287,0.02433,623062.16756,1298.46902,0.08321,0.02251
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",16-19,4.00000,Asian,,,,,,,,155.00000,4378.30270,109601.40789,331.06103,0.07561,109601.40789,544.59540,,
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",16-19,5.00000,Other,12.00000,381.53664,12492.08974,111.76802,0.29294,12492.08974,183.85839,202.00000,5845.71009,233059.85217,482.76273,0.08258,233059.85217,794.14469,0.06527,0.03018
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",20-24,1.00000,White,245.00000,8908.81369,484340.00140,695.94540,0.07812,484340.00140,1144.83018,3034.00000,100482.54624,251551.39404,501.54899,0.00499,251551.39404,825.04810,0.08866,0.01137
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",20-24,2.00000,Black,120.00000,5571.97477,418336.41051,646.78931,0.11608,418336.41051,1063.96841,609.00000,26314.19163,530112.18017,728.08803,0.02767,530112.18017,1197.70481,0.21175,0.03927
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",20-24,3.00000,Latino,116.00000,4888.36746,326857.35473,571.71440,0.11695,326857.35473,940.47019,960.00000,39037.70719,491172.14653,700.83675,0.01795,491172.14653,1152.87645,0.12522,0.02381
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",20-24,4.00000,Asian,,,,,,,,141.00000,4359.30504,98671.98052,314.12096,0.07206,98671.98052,516.72899,,
45300.00000,"Tampa-St. Petersburg-Clearwater, FL",20-24,5.00000,Other,13.00000,473.59319,24912.42685,157.83671,0.33327,24912.42685,259.64139,167.00000,5640.84039,325983.63894,570.94977,0.10122,325983.63894,939.21237,0.08396,0.04385
45780.00000,"Toledo, OH",16-19,1.00000,White,12.00000,308.88363,11564.58898,107.53878,0.34815,11564.58898,176.90129,815.00000,25663.57427,450637.08707,671.29508,0.02616,450637.08707,1104.28041,0.01204,0.00687
45780.00000,"Toledo, OH",16-19,2.00000,Black,11.00000,499.77006,39270.76157,198.16852,0.39652,39270.76157,325.98721,186.00000,6858.88521,358806.60272,599.00468,0.08733,358806.60272,985.36269,0.07286,0.04636
45780.00000,"Toledo, OH",16-19,3.00000,Latino,7.00000,335.33750,13118.01842,114.53392,0.34155,13118.01842,188.40830,84.00000,2971.66399,101847.48582,319.13553,0.10739,101847.48582,524.97795,0.11285,0.06019
45780.00000,"Toledo, OH",16-19,4.00000,Asian,,,,,,,,19.00000,741.69270,44178.59411,210.18705,0.28339,44178.59411,345.75769,,
45780.00000,"Toledo, OH",16-19,5.00000,Other,,,,,,,,30.00000,1194.34160,80947.44877,284.51265,0.23822,80947.44877,468.02331,,
45780.00000,"Toledo, OH",20-24,1.00000,White,72.00000,3030.73019,153038.82071,391.20176,0.12908,153038.82071,643.52690,987.00000,38488.95893,150761.60995,388.28032,0.01009,150761.60995,638.72113,0.07874,0.01667
45780.00000,"Toledo, OH",20-24,2.00000,Black,39.00000,2061.24558,115076.09182,339.22867,0.16457,115076.09182,558.03117,163.00000,8408.07338,188183.08332,433.80074,0.05159,188183.08332,713.60222,0.24515,0.06302
45780.00000,"Toledo, OH",20-24,3.00000,Latino,18.00000,912.37366,81541.05582,285.55395,0.31298,81541.05582,469.73624,97.00000,4222.23353,197643.01527,444.57060,0.10529,197643.01527,731.31863,0.21609,0.10477
45780.00000,"Toledo, OH",20-24,4.00000,Asian,,,,,,,,33.00000,1289.12582,80388.86339,283.52930,0.21994,80388.86339,466.40570,,
45780.00000,"Toledo, OH",20-24,5.00000,Other,5.00000,300.39543,26949.53693,164.16314,0.54649,26949.53693,270.04837,46.00000,1970.89810,128645.49402,358.67185,0.18198,128645.49402,590.01519,0.15242,0.12920
46060.00000,"Tucson, AZ",16-19,1.00000,White,12.00000,503.67618,28088.38107,167.59589,0.33275,28088.38107,275.69523,692.00000,20712.30666,393769.26726,627.51037,0.03030,393769.26726,1032.25456,0.02432,0.01326
46060.00000,"Tucson, AZ",16-19,2.00000,Black,5.00000,164.40540,6734.23758,82.06240,0.49915,6734.23758,134.99265,76.00000,2143.88276,74038.97066,272.10103,0.12692,74038.97066,447.60619,0.07669,0.06090
46060.00000,"Tucson, AZ",16-19,3.00000,Latino,48.00000,2341.38437,160020.49816,400.02562,0.17085,160020.49816,658.04215,750.00000,25771.53572,491097.67330,700.78361,0.02719,491097.67330,1152.78904,0.09085,0.02521
46060.00000,"Tucson, AZ",16-19,4.00000,Asian,,,,,,,,50.00000,1642.30942,84218.77212,290.20471,0.17671,84218.77212,477.38674,,
46060.00000,"Tucson, AZ",16-19,5.00000,Other,11.00000,324.63968,12522.78277,111.90524,0.34471,12522.78277,184.08412,144.00000,3876.86187,149773.56102,387.00589,0.09982,149773.56102,636.62469,0.08374,0.04545
46060.00000,"Tucson, AZ",20-24,1.00000,White,52.00000,2803.42131,177623.64380,421.45420,0.15034,177623.64380,693.29216,891.00000,39204.35516,267770.80256,517.46575,0.01320,267770.80256,851.23116,0.07151,0.01762
46060.00000,"Tucson, AZ",20-24,2.00000,Black,7.00000,287.00421,15176.47041,123.19282,0.42924,15176.47041,202.65219,65.00000,2881.47092,153865.50376,392.25694,0.13613,153865.50376,645.26266,0.09960,0.06670
46060.00000,"Tucson, AZ",20-24,3.00000,Latino,100.00000,5151.82619,345012.02079,587.37724,0.11401,345012.02079,966.23556,815.00000,35667.77002,378004.50494,614.82071,0.01724,378004.50494,1011.38007,0.14444,0.02678
46060.00000,"Tucson, AZ",20-24,4.00000,Asian,,,,,,,,86.00000,3597.10771,126819.17201,356.11680,0.09900,126819.17201,585.81213,,
46060.00000,"Tucson, AZ",20-24,5.00000,Other,40.00000,1373.86517,65534.57089,255.99721,0.18633,65534.57089,421.11541,147.00000,5029.52898,203383.52948,450.98063,0.08967,203383.52948,741.86314,0.27316,0.07340
46140.00000,"Tulsa, OK",16-19,1.00000,White,21.00000,651.68135,27345.86300,165.36585,0.25375,27345.86300,272.02682,637.00000,22547.96149,355118.62968,595.91831,0.02643,355118.62968,980.28562,0.02890,0.01200
46140.00000,"Tulsa, OK",16-19,2.00000,Black,15.00000,485.96996,16854.17592,129.82363,0.26714,16854.17592,213.55988,125.00000,4251.46055,134421.01422,366.63471,0.08624,134421.01422,603.11411,0.11431,0.04754
46140.00000,"Tulsa, OK",16-19,3.00000,Latino,23.00000,622.04204,21559.02858,146.82993,0.23605,21559.02858,241.53524,189.00000,5285.25131,119967.64014,346.36345,0.06553,119967.64014,569.76788,0.11769,0.04390
46140.00000,"Tulsa, OK",16-19,4.00000,Asian,,,,,,,,28.00000,835.17191,24015.70590,154.97002,0.18555,24015.70590,254.92568,,
46140.00000,"Tulsa, OK",16-19,5.00000,Other,13.00000,475.85498,27469.35028,165.73880,0.34830,27469.35028,272.64033,209.00000,7162.05084,338956.18337,582.19944,0.08129,338956.18337,957.71807,0.06644,0.03702
46140.00000,"Tulsa, OK",20-24,1.00000,White,74.00000,3258.92754,148536.24791,385.40401,0.11826,148536.24791,633.98959,760.00000,32248.65094,144250.13258,379.80275,0.01178,144250.13258,624.77553,0.10106,0.01956
46140.00000,"Tulsa, OK",20-24,2.00000,Black,31.00000,1385.10643,96973.25319,311.40529,0.22482,96973.25319,512.26170,150.00000,6057.59970,178184.50987,422.11907,0.06968,178184.50987,694.38587,0.22866,0.08040
46140.00000,"Tulsa, OK",20-24,3.00000,Latino,19.00000,598.62050,22585.63681,150.28518,0.25105,22585.63681,247.21913,194.00000,6699.51315,99701.15667,315.75490,0.04713,99701.15667,519.41681,0.08935,0.03624
46140.00000,"Tulsa, OK",20-24,4.00000,Asian,,,,,,,,47.00000,1414.65954,52004.49815,228.04495,0.16120,52004.49815,375.13394,,
46140.00000,"Tulsa, OK",20-24,5.00000,Other,37.00000,1264.61951,68945.96506,262.57564,0.20763,68945.96506,431.93692,234.00000,8583.90168,154488.86026,393.05071,0.04579,154488.86026,646.56842,0.14732,0.04908
46520.00000,"Urban Honolulu, HI",16-19,1.00000,White,,,,,,,,213.00000,5458.41565,176345.29960,419.93488,0.07693,176345.29960,690.79287,,
46520.00000,"Urban Honolulu, HI",16-19,2.00000,Black,,,,,,,,41.00000,1643.88067,146347.70162,382.55418,0.23271,146347.70162,629.30163,,
46520.00000,"Urban Honolulu, HI",16-19,3.00000,Latino,10.00000,270.47553,15732.04535,125.42745,0.46373,15732.04535,206.32816,186.00000,5427.00874,171216.03686,413.78260,0.07625,171216.03686,680.67237,0.04984,0.03750
46520.00000,"Urban Honolulu, HI",16-19,4.00000,Asian,26.00000,921.23493,44512.66477,210.98025,0.22902,44512.66477,347.06251,647.00000,20478.44503,604183.39174,777.29235,0.03796,604183.39174,1278.64591,0.04499,0.01671
46520.00000,"Urban Honolulu, HI",16-19,5.00000,Other,8.00000,163.01352,4641.98687,68.13213,0.41795,4641.98687,112.07735,437.00000,12966.40705,559868.29888,748.24348,0.05771,559868.29888,1230.86052,0.01257,0.00856
46520.00000,"Urban Honolulu, HI",20-24,1.00000,White,24.00000,1241.95180,88213.10121,297.00690,0.23915,88213.10121,488.57636,680.00000,22226.06241,370600.56527,608.76971,0.02739,370600.56527,1001.42618,0.05588,0.02184
46520.00000,"Urban Honolulu, HI",20-24,2.00000,Black,,,,,,,,96.00000,3815.15695,241536.51256,491.46364,0.12882,241536.51256,808.45769,,
46520.00000,"Urban Honolulu, HI",20-24,3.00000,Latino,18.00000,838.90136,63116.39966,251.22977,0.29947,63116.39966,413.27298,300.00000,10088.15056,207126.00998,455.11099,0.04511,207126.00998,748.65757,0.08316,0.04050
46520.00000,"Urban Honolulu, HI",20-24,4.00000,Asian,54.00000,1962.00903,102554.52618,320.24136,0.16322,102554.52618,526.79703,847.00000,27902.78153,552480.97375,743.29064,0.02664,552480.97375,1222.71310,0.07032,0.01863
46520.00000,"Urban Honolulu, HI",20-24,5.00000,Other,27.00000,1120.43559,69586.89074,263.79327,0.23544,69586.89074,433.93993,499.00000,16787.27960,582171.58464,763.00169,0.04545,582171.58464,1255.13779,0.06674,0.02536
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",16-19,1.00000,White,28.00000,1004.71288,57814.48743,240.44643,0.23932,57814.48743,395.53438,1464.00000,44503.42897,1016882.42620,1008.40588,0.02266,1016882.42620,1658.82768,0.02258,0.00885
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",16-19,2.00000,Black,43.00000,2291.28819,169568.37765,411.78681,0.17972,169568.37765,677.38930,959.00000,32765.09979,884961.95917,940.72417,0.02871,884961.95917,1547.49126,0.06993,0.02041
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",16-19,3.00000,Latino,7.00000,242.47228,14291.15226,119.54561,0.49303,14291.15226,196.65252,195.00000,7090.99660,364811.60690,603.99636,0.08518,364811.60690,993.57402,0.03419,0.02732
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",16-19,4.00000,Asian,,,,,,,,100.00000,3459.42479,175485.06558,418.90938,0.12109,175485.06558,689.10592,,
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",16-19,5.00000,Other,7.00000,354.53071,21227.63684,145.69707,0.41096,21227.63684,239.67168,163.00000,5396.75726,317376.76020,563.36202,0.10439,317376.76020,926.73052,0.06569,0.04295
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,1.00000,White,79.00000,2884.19095,133077.47694,364.79786,0.12648,133077.47694,600.09248,2137.00000,73066.86587,908779.41001,953.29922,0.01305,908779.41001,1568.17722,0.03947,0.00817
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,2.00000,Black,121.00000,6028.40147,405347.66211,636.66919,0.10561,405347.66211,1047.32082,1136.00000,48562.39510,964338.50564,982.00739,0.02022,964338.50564,1615.40215,0.12414,0.02117
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,3.00000,Latino,18.00000,1128.82433,91612.46010,302.67550,0.26813,91612.46010,497.90120,297.00000,12358.59464,468649.26497,684.57963,0.05539,468649.26497,1126.13349,0.09134,0.03942
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,4.00000,Asian,7.00000,249.22033,11691.11482,108.12546,0.43385,11691.11482,177.86638,170.00000,5596.54022,171231.36751,413.80112,0.07394,171231.36751,680.70284,0.04453,0.03132
47260.00000,"Virginia Beach-Norfolk-Newport News, VA-NC",20-24,5.00000,Other,9.00000,333.34080,25337.94347,159.17897,0.47753,25337.94347,261.84940,190.00000,6894.11813,375637.57654,612.89279,0.08890,375637.57654,1008.20865,0.04835,0.03732
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,1.00000,White,42.00000,1641.66630,84922.76558,291.41511,0.17751,84922.76558,479.37785,4230.00000,121552.28109,2333338.39410,1527.52689,0.01257,2333338.39410,2512.78173,0.01351,0.00393
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,2.00000,Black,89.00000,4576.56778,301939.01690,549.48978,0.12007,301939.01690,903.91069,2174.00000,83304.36765,2723144.90260,1650.19541,0.01981,2723144.90260,2714.57146,0.05494,0.01070
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,3.00000,Latino,33.00000,1767.00006,107368.49294,327.67132,0.18544,107368.49294,539.01932,1115.00000,50561.28803,1492459.39670,1221.66255,0.02416,1492459.39670,2009.63490,0.03495,0.01057
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,4.00000,Asian,12.00000,402.43499,15167.08469,123.15472,0.30602,15167.08469,202.58951,850.00000,25632.39986,817812.06567,904.32962,0.03528,817812.06567,1487.62223,0.01570,0.00785
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16-19,5.00000,Other,,,,,,,,469.00000,15533.36338,951790.89837,975.59771,0.06281,951790.89837,1604.85824,,
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,1.00000,White,89.00000,3397.79952,182631.02364,427.35351,0.12577,182631.02364,702.99653,4979.00000,160296.17205,1024313.14760,1012.08357,0.00631,1024313.14760,1664.87747,0.02120,0.00438
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,2.00000,Black,280.00000,12201.64377,896993.45056,947.09738,0.07762,896993.45056,1557.97519,2705.00000,107039.75917,1812774.53630,1346.39316,0.01258,1812774.53630,2214.81675,0.11399,0.01436
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,3.00000,Latino,78.00000,4398.21351,360769.97272,600.64130,0.13656,360769.97272,988.05494,1356.00000,66344.47676,2177675.45830,1475.69491,0.02224,2177675.45830,2427.51812,0.06629,0.01469
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,4.00000,Asian,9.00000,395.84854,22277.99729,149.25816,0.37706,22277.99729,245.52967,966.00000,33832.12340,726367.64008,852.27205,0.02519,726367.64008,1401.98752,0.01170,0.00724
47900.00000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20-24,5.00000,Other,12.00000,498.81862,29585.27140,172.00370,0.34482,29585.27140,282.94608,389.00000,13269.24755,816285.65402,903.48528,0.06809,816285.65402,1486.23329,0.03759,0.02090
48620.00000,"Wichita, KS",16-19,1.00000,White,9.00000,360.37733,18020.42356,134.24017,0.37250,18020.42356,220.82508,579.00000,21051.02310,285792.74023,534.59587,0.02540,285792.74023,879.41020,0.01712,0.01047
48620.00000,"Wichita, KS",16-19,2.00000,Black,,,,,,,,62.00000,2642.33482,123523.04781,351.45846,0.13301,123523.04781,578.14916,,
48620.00000,"Wichita, KS",16-19,3.00000,Latino,7.00000,508.38613,39830.40266,199.57556,0.39257,39830.40266,328.30179,114.00000,5543.55932,189332.81115,435.12390,0.07849,189332.81115,715.77882,0.09171,0.05803
48620.00000,"Wichita, KS",16-19,4.00000,Asian,,,,,,,,31.00000,1415.86771,118325.55367,343.98482,0.24295,118325.55367,565.85502,,
48620.00000,"Wichita, KS",16-19,5.00000,Other,,,,,,,,32.00000,1684.39291,117345.90137,342.55788,0.20337,117345.90137,563.50771,,
48620.00000,"Wichita, KS",20-24,1.00000,White,39.00000,1983.19390,172687.90058,415.55734,0.20954,172687.90058,683.59182,610.00000,28357.76258,122873.53717,350.53322,0.01236,122873.53717,576.62714,0.06993,0.02406
48620.00000,"Wichita, KS",20-24,2.00000,Black,9.00000,599.44313,44190.05163,210.21430,0.35068,44190.05163,345.80252,51.00000,3071.44132,194524.44508,441.04925,0.14360,194524.44508,725.52602,0.19517,0.10271
48620.00000,"Wichita, KS",20-24,3.00000,Latino,10.00000,586.42336,45417.80789,213.11454,0.36341,45417.80789,350.57342,98.00000,5532.85444,272130.74067,521.66152,0.09428,272130.74067,858.13320,0.10599,0.06119
48620.00000,"Wichita, KS",20-24,4.00000,Asian,,,,,,,,30.00000,1010.31459,36012.13407,189.76863,0.18783,36012.13407,312.16940,,
48620.00000,"Wichita, KS",20-24,5.00000,Other,,,,,,,,31.00000,1530.80650,112231.73960,335.01006,0.21885,112231.73960,551.09155,,
49180.00000,"Winston-Salem, NC",16-19,1.00000,White,24.00000,1254.89015,62277.11230,249.55383,0.19887,62277.11230,410.51604,635.00000,20527.13367,318861.57495,564.67829,0.02751,318861.57495,928.89579,0.06113,0.01981
