YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,SEX,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,sex_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2011,12580,"Baltimore-Columbia-Towson, MD",25-54,Female,323,37814,7038068.4,2652.9358077,0.0701575027,7038068.4,4364.0794037,Female,4314,470276,12502415.9,3535.8755493,0.0075187242,12502415.9,5816.5152786,0.0804081008,0.0092263815
2011,12940,"Baton Rouge, LA",16-19,Male,36,4255,451278.9,671.77295272,0.1578784848,451278.9,1105.0665072,Male,90,11058,975863.5,987.85803636,0.0893342409,975863.5,1625.0264698,0.3847892928,0.0823966941
2011,12940,"Baton Rouge, LA",16-19,Female,16,2081,486038.8,697.16482986,0.3350143344,486038.8,1146.8361451,Female,69,10182,1740076.9,1319.1197444,0.12955409,1740076.9,2169.9519795,0.2043802789,0.1038708377
2011,12940,"Baton Rouge, LA",20-24,Male,26,4866,1551959,1245.7764647,0.2560165361,1551959,2049.3022844,Male,152,27830,2666285.65,1632.8764956,0.0586732481,2666285.65,2686.0818353,0.1748472871,0.0716765846
2011,12940,"Baton Rouge, LA",20-24,Female,21,3509,726409.9,852.29683796,0.242888811,726409.9,1402.0282984,Female,149,25577,2276437.55,1508.7867808,0.0589899824,2276437.55,2481.9542545,0.1371935724,0.0531747493
2011,12940,"Baton Rouge, LA",25-54,Male,85,11133,2316348.8,1521.9555841,0.1367066904,2316348.8,2503.6169359,Male,996,141723,5409319.15,2325.7943052,0.0164108458,5409319.15,3825.931632,0.0785546453,0.0175378178
2011,12940,"Baton Rouge, LA",25-54,Female,68,10769,2027129.15,1423.7728576,0.1322103127,2027129.15,2342.1063507,Female,975,134087,4664671.35,2159.785024,0.0161073409,4664671.35,3552.8463645,0.0803135278,0.01733695
2011,13820,"Birmingham-Hoover, AL",16-19,Male,30,3460,649780.45,806.0896042,0.232973874,649780.45,1326.0173989,Male,77,9381,1280485.95,1131.5855911,0.1206252629,1280485.95,1861.4582974,0.3688306151,0.1209295167
2011,13820,"Birmingham-Hoover, AL",16-19,Female,20,2157,397640.9,630.58774171,0.2923448038,397640.9,1037.3168351,Female,80,8757,969445.05,984.6040067,0.1124362232,969445.05,1619.673591,0.2463172319,0.1093444414
2011,13820,"Birmingham-Hoover, AL",20-24,Male,39,4824,1039064.95,1019.3453536,0.2113070799,1039064.95,1676.8231067,Male,178,23979,3046048,1745.2930986,0.072784232,3046048,2871.0071472,0.201176029,0.0656495594
2011,13820,"Birmingham-Hoover, AL",20-24,Female,30,4616,1192148.5,1091.8555307,0.23653716,1192148.5,1796.1023481,Female,188,24846,2203594.6,1484.4509423,0.0597460735,2203594.6,2441.9218,0.1857844321,0.0699453652
2011,13820,"Birmingham-Hoover, AL",25-54,Male,110,16128,2928234.65,1711.2085349,0.1061017197,2928234.65,2814.93804,Male,1309,181942,9707250.15,3115.6460245,0.0171243914,9707250.15,5125.2377103,0.0886436337,0.0152687859
2011,13820,"Birmingham-Hoover, AL",25-54,Female,129,18189,3004534.2,1733.3592242,0.095297115,3004534.2,2851.3759238,Female,1266,169967,9070603.25,3011.7442205,0.0177195822,9070603.25,4954.3192428,0.1070148911,0.0164834989
2011,14260,"Boise City, ID",16-19,Male,24,4032,454381.55,674.07829664,0.1671821172,454381.55,1108.858798,Male,47,8024,1444526.65,1201.8846242,0.1497862194,1444526.65,1977.1002069,0.5024925224,0.0613799981
2011,14260,"Boise City, ID",16-19,Female,20,2518,454114.25,673.87999674,0.267625098,454114.25,1108.5325946,Female,52,7494,987275.35,993.61730561,0.1325883781,987275.35,1634.5004677,0.336002135,0.1284930783
2011,14260,"Boise City, ID",20-24,Male,13,3610,1140742.5,1068.0554761,0.2958602427,1140742.5,1756.9512582,Male,63,15174,1854892.8,1361.9444923,0.0897551399,1854892.8,2240.3986898,0.2379069461,0.1103302422
2011,14260,"Boise City, ID",20-24,Female,17,2979,765162.6,874.73573152,0.2936340153,765162.6,1438.9402784,Female,90,15640,1163583.25,1078.6951608,0.0689702788,1163583.25,1774.4535396,0.1904731458,0.0894298736
2011,14260,"Boise City, ID",25-54,Male,59,8815,1853828.4,1361.5536714,0.1544587262,1853828.4,2239.7557894,Male,649,111488,3955269.05,1988.7858231,0.017838564,3955269.05,3271.5526789,0.0790668054,0.019955229
2011,14260,"Boise City, ID",25-54,Female,48,5691,937541.3,968.26716355,0.1701400744,937541.3,1592.799484,Female,583,87476,8581851.7,2929.4797661,0.0334889543,8581851.7,4818.9942152,0.0650578444,0.0178522111
2011,14460,"Boston-Cambridge-Newton, MA-NH",16-19,Male,156,15821,2131682.2,1460.0281504,0.0922841888,2131682.2,2401.7463074,Male,605,60252,5446415.9,2333.7557499,0.0387332495,5446415.9,3839.0282085,0.2625804953,0.0361806582
2011,14460,"Boston-Cambridge-Newton, MA-NH",16-19,Female,124,13321,2247622.9,1499.2074239,0.1125446606,2247622.9,2466.1962124,Female,653,62873,4771183.4,2184.3038708,0.0347415245,4771183.4,3593.1798675,0.2118715506,0.0373093863
2011,14460,"Boston-Cambridge-Newton, MA-NH",20-24,Male,155,18227,2431943.85,1559.4690924,0.085558188,2431943.85,2565.3266569,Male,1138,122786,9843601.75,3137.4514737,0.0255521922,9843601.75,5161.1076743,0.1484452625,0.0199391612
2011,14460,"Boston-Cambridge-Newton, MA-NH",20-24,Female,147,13459,1660059.35,1288.4329047,0.0957302106,1660059.35,2119.4721283,Female,1374,123125,6725033.05,2593.2668683,0.0210620659,6725033.05,4265.9239983,0.1093116751,0.0167921844
2011,14460,"Boston-Cambridge-Newton, MA-NH",25-54,Male,585,68916,11332297.15,3366.3477464,0.0488471146,11332297.15,5537.6420429,Male,8031,898777,22672845.3,4761.6011278,0.0052978671,22672845.3,7832.8338552,0.0766775296,0.0061249627
2011,14460,"Boston-Cambridge-Newton, MA-NH",25-54,Female,565,60449,9061152.2,3010.174779,0.0497969326,9061152.2,4951.7375114,Female,7894,837860,31823855.35,5641.2636306,0.006732943,31823855.35,9279.8786723,0.072146898,0.005855712
2011,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,Male,37,5568,788211.35,887.81267731,0.1594491159,788211.35,1460.4518542,Male,105,12027,1069353.9,1034.0956919,0.0859811833,1069353.9,1701.0874132,0.4629583437,0.1022635384
2011,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,Female,22,2376,393162.1,627.02639498,0.2638999979,393162.1,1031.4584197,Female,92,9840,1074953.65,1036.7997155,0.1053658247,1074953.65,1705.5355319,0.2414634146,0.0961055001
2011,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,Male,27,4051,810694.1,900.38552854,0.2222625348,810694.1,1481.1341944,Male,172,19964,2167248.9,1472.1579059,0.0737406284,2167248.9,2421.6997553,0.2029152474,0.0699880701
2011,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,Female,30,3517,338068.6,581.43666895,0.1653217711,338068.6,956.46332042,Female,178,19352,1011017.55,1005.4936847,0.0519581276,1011017.55,1654.0371114,0.1817383216,0.0469201172
2011,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,Male,104,13289,1740721.9,1319.3642029,0.0992824293,1740721.9,2170.3541138,Male,1573,173139,2756070.3,1660.1416506,0.0095884905,2756070.3,2730.9330152,0.07675336,0.0124767305
2011,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,Female,124,13036,2136700.1,1461.7455661,0.1121314488,2136700.1,2404.5714562,Female,1386,149558,5235815.25,2288.1903876,0.0152996857,5235815.25,3764.0731876,0.0871635085,0.0159274885
2011,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,Male,39,3390,338082.95,581.44900894,0.1715188817,338082.95,956.48361971,Male,123,11375,1252652.55,1119.2196165,0.0983929333,1252652.55,1841.1162692,0.298021978,0.0688748869
2011,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,Female,35,3888,551242.6,742.45713681,0.1909611977,551242.6,1221.3419901,Female,150,14773,1416442,1190.1436888,0.0805620855,1416442,1957.7863681,0.2631828335,0.0749565846
2011,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,Male,19,2907,553712.75,744.11877412,0.2559748105,553712.75,1224.0753834,Male,236,30488,1986060.8,1409.2766939,0.0462239797,1986060.8,2318.2601615,0.0953489898,0.0394893699
2011,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,Female,36,4271,656382.5,810.17436395,0.1896919607,656382.5,1332.7368287,Female,260,28780,1484453.85,1218.381652,0.0423343173,1484453.85,2004.2378176,0.1484016678,0.0451397973
2011,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,Male,130,15163,2623317.45,1619.6658452,0.1068169785,2623317.45,2664.3503153,Male,1685,189293,4950580.2,2224.9899326,0.0117542114,4950580.2,3660.1084391,0.0801033319,0.0139897933
2011,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,Female,107,13606,2307153.75,1518.9317792,0.1116369087,2307153.75,2498.6427769,Female,1617,178633,7467253.6,2732.6275999,0.01529744,7467253.6,4495.1724019,0.0761673375,0.0138556333
2011,15980,"Cape Coral-Fort Myers, FL",16-19,Male,20,2528,567723.95,753.47458484,0.2980516554,567723.95,1239.4656921,Male,45,4920,564413.2,751.27438396,0.1526980455,564413.2,1235.8463616,0.5138211382,0.2163507992
2011,15980,"Cape Coral-Fort Myers, FL",16-19,Female,13,1482,273644.85,523.11074353,0.3529762102,273644.85,860.51717311,Female,42,4594,1087302.45,1042.7379585,0.2269782234,1087302.45,1715.3039417,0.3225946887,0.14345043
2011,15980,"Cape Coral-Fort Myers, FL",20-24,Male,13,1740,332138.2,576.31432396,0.3312151287,332138.2,948.03706291,Male,85,12965,1230412.55,1109.239627,0.0855564695,1230412.55,1824.6991863,0.1342074817,0.0706411443
2011,15980,"Cape Coral-Fort Myers, FL",20-24,Female,14,2481,576616.55,759.35271778,0.3060671978,576616.55,1249.1352207,Female,82,13588,1914354.65,1383.6020562,0.1018252912,1914354.65,2276.0253825,0.1825875773,0.0866926763
2011,15980,"Cape Coral-Fort Myers, FL",25-54,Male,96,12692,2511943.95,1584.9113382,0.1248748297,2511943.95,2607.1791514,Male,790,92055,3519042.65,1875.9111519,0.020378156,3519042.65,3085.873845,0.137874097,0.0279423128
2011,15980,"Cape Coral-Fort Myers, FL",25-54,Female,90,9901,1670232.35,1292.3746941,0.1305297136,1670232.35,2125.9563718,Female,781,81377,4861598.8,2204.9033539,0.0270949206,4861598.8,3627.0660172,0.1216682847,0.0255557516
2011,16700,"Charleston-North Charleston, SC",16-19,Male,20,2389,387697.7,622.65375611,0.2606336359,387697.7,1024.2654288,Male,54,6492,967970.75,983.85504522,0.1515488363,967970.75,1618.4415494,0.367991374,0.1283602102
2011,16700,"Charleston-North Charleston, SC",16-19,Female,22,1785,179284.7,423.42024042,0.2372102187,179284.7,696.5262955,Female,50,4717,551343.75,742.5252521,0.1574147238,551343.75,1221.4540397,0.3784184863,0.1104637287
2011,16700,"Charleston-North Charleston, SC",20-24,Male,21,3496,997354.8,998.67652421,0.2856626213,997354.8,1642.8228823,Male,145,19917,1870781.05,1367.7649835,0.0686732431,1870781.05,2249.9733978,0.175528443,0.080064537
2011,16700,"Charleston-North Charleston, SC",20-24,Female,25,4653,1335173.8,1155.497209,0.2483338081,1335173.8,1900.7929088,Female,148,19133,2085917.5,1444.2705771,0.07548584,2085917.5,2375.8250994,0.2431923901,0.0946454239
2011,16700,"Charleston-North Charleston, SC",25-54,Male,83,9582,2287498.5,1512.4478503,0.157842606,2287498.5,2487.9767138,Male,989,125194,3338373.7,1827.1216982,0.0145943232,3338373.7,3005.6151935,0.0765372142,0.0197878407
2011,16700,"Charleston-North Charleston, SC",25-54,Female,102,13564,1928863,1388.8351234,0.1023912654,1928863,2284.633778,Female,956,115707,5009410,2238.1711284,0.0193434375,5009410,3681.7915062,0.1172271341,0.0193894455
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,Male,49,6655,1558294.6,1248.3167066,0.1875757636,1558294.6,2053.4809824,Male,161,19973,3111791.2,1764.0269839,0.088320582,3111791.2,2901.8243885,0.3331998198,0.0907027027
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,Female,53,5699,964789.75,982.23711496,0.1723525382,964789.75,1615.7800541,Female,173,21453,3096014,1759.5493741,0.0820188027,3096014,2894.4587204,0.2656504918,0.0662423302
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,Male,72,9501,1520262.6,1232.9892944,0.1297746863,1520262.6,2028.2673892,Male,390,50967,2524070.45,1588.7323406,0.0311717845,2524070.45,2613.4647003,0.1864147389,0.0386306243
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,Female,74,10784,1801369.9,1342.151221,0.1244576429,1801369.9,2207.8387585,Female,369,50129,3855796.25,1963.6181528,0.0391713011,3855796.25,3230.1518614,0.2151249776,0.0418048382
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,Male,305,41391,9476035.2,3078.3169427,0.0743716495,9476035.2,5063.8313708,Male,3152,414239,8143657.15,2853.7093668,0.0068890408,8143657.15,4694.3519083,0.0999205773,0.012171862
2011,16740,"Charlotte-Concord-Gastonia, NC-SC",25-54,Female,311,35130,6516031.75,2552.6519054,0.0726630204,6516031.75,4199.1123843,Female,3043,372625,15470782.15,3933.291516,0.0105556297,15470782.15,6470.2645439,0.0942770882,0.0111494652
2011,16860,"Chattanooga, TN-GA",16-19,Male,14,1208,183799,428.71785594,0.3548988874,183799,705.24087302,Male,45,4916,795275.25,891.78206418,0.181404,795275.25,1466.9814956,0.2457282343,0.1233017869
2011,16860,"Chattanooga, TN-GA",16-19,Female,17,1728,258949.8,508.87110352,0.2944855923,258949.8,837.09296529,Female,54,5107,630149.15,793.81934343,0.1554375061,630149.15,1305.8328199,0.3383591149,0.1392180144
2011,16860,"Chattanooga, TN-GA",20-24,Male,23,2677,308415.9,555.3520505,0.207453138,308415.9,913.55412308,Male,105,10887,910013.35,953.94619869,0.0876225038,910013.35,1569.2414968,0.2458895931,0.0760600593
2011,16860,"Chattanooga, TN-GA",20-24,Female,19,2306,446506.65,668.21153088,0.2897708287,446506.65,1099.2079683,Female,94,11511,839457.3,916.21902403,0.0795950851,839457.3,1507.1802945,0.200330119,0.0918188513
2011,16860,"Chattanooga, TN-GA",25-54,Male,56,6331,867514.95,931.40482606,0.1471181213,867514.95,1532.1609389,Male,739,83242,2555102.1,1598.4686734,0.0192026702,2555102.1,2629.4809678,0.0760553567,0.0182486392
2011,16860,"Chattanooga, TN-GA",25-54,Female,66,8694,1624430.85,1274.5316199,0.1465989901,1624430.85,2096.6045147,Female,693,78991,2379958.8,1542.711509,0.0195302187,2379958.8,2537.7604323,0.1100631718,0.0263057289
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,Male,286,35995,4325061.4,2079.6781963,0.0577768633,4325061.4,3421.0706328,Male,766,94455,10376964.65,3221.3296401,0.0341043845,10376964.65,5299.0872579,0.381080938,0.0292360327
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",16-19,Female,284,32535,6003579.7,2450.220337,0.0753102916,6003579.7,4030.6124544,Female,843,104477,15749213.5,3968.5278757,0.0379847036,15749213.5,6528.2283555,0.3114082525,0.0333123071
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,Male,363,48974,10330787.6,3214.1542589,0.0656298089,10330787.6,5287.2837559,Male,1820,243782,21772082.1,4666.0563756,0.0191402826,21772082.1,7675.6627378,0.2008926008,0.0207457304
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",20-24,Female,285,40959,9358971.6,3059.243632,0.0746903887,9358971.6,5032.4557747,Female,1717,221272,11351046.6,3369.1314311,0.0152261987,11351046.6,5542.2212042,0.1851070176,0.0222657048
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,Male,1361,188304,40615520.85,6373.0307429,0.0338443726,40615520.85,10483.635572,Male,13192,1797585,58239349.65,7631.4710017,0.004245402,58239349.65,12553.769798,0.1047538781,0.0057860012
2011,16980,"Chicago-Naperville-Elgin, IL-IN-WI",25-54,Female,1167,150902,31769773.55,5636.4681805,0.0373518454,31769773.55,9271.990157,Female,12389,1589064,81023578.1,9001.3097991,0.0056645357,81023578.1,14807.15462,0.0949628209,0.0057673875
2011,17140,"Cincinnati, OH-KY-IN",16-19,Male,55,6062,1045791.9,1022.6396726,0.1686967457,1045791.9,1682.2422614,Male,200,20256,3055033.45,1747.8653981,0.0862887736,3055033.45,2875.2385799,0.2992693523,0.071362576
2011,17140,"Cincinnati, OH-KY-IN",16-19,Female,42,5191,892425.3,944.68264512,0.181984713,892425.3,1554.0029512,Female,235,27696,2319560.35,1523.0102922,0.0549902618,2319560.35,2505.3519306,0.1874277874,0.0534864158
2011,17140,"Cincinnati, OH-KY-IN",20-24,Male,77,10155,2509157.1,1584.0319126,0.1559854173,2509157.1,2605.7324962,Male,436,60626,4788289.75,2188.2161114,0.036093691,4788289.75,3599.6155032,0.1675023917,0.0418139877
2011,17140,"Cincinnati, OH-KY-IN",20-24,Female,49,5746,880233.7,938.20770621,0.1632801438,880233.7,1543.3516767,Female,376,50576,3886653.05,1971.4596242,0.0389801413,3886653.05,3243.0510819,0.113611199,0.029633157
2011,17140,"Cincinnati, OH-KY-IN",25-54,Male,271,32882,3914593.25,1978.5331056,0.0601707045,3914593.25,3254.6869587,Male,3055,373015,8300743.2,2881.1010395,0.0077238209,8300743.2,4739.41121,0.088151951,0.0086531664
2011,17140,"Cincinnati, OH-KY-IN",25-54,Female,218,30399,9604603.75,3099.1295149,0.1019484034,9604603.75,5098.068052,Female,2828,339352,17993908.3,4241.9227126,0.0125000669,17993908.3,6977.9628623,0.0895795516,0.0149095974
2011,17460,"Cleveland-Elyria, OH",16-19,Male,78,7424,733955.7,856.71214536,0.1153976489,733955.7,1409.2914791,Male,260,23313,1483713.95,1218.0779737,0.0522488729,1483713.95,2003.7382667,0.3184489341,0.0538995878
2011,17460,"Cleveland-Elyria, OH",16-19,Female,75,8205,1413061.3,1188.7225496,0.1448778245,1413061.3,1955.4485941,Female,260,26682,3615804.7,1901.5269391,0.0712662821,3615804.7,3128.0118148,0.3075106814,0.0638073585
2011,17460,"Cleveland-Elyria, OH",20-24,Male,91,9860,921708.5,960.05650875,0.0973688143,921708.5,1579.2929569,Male,463,49298,1895428.8,1376.7457282,0.0279270098,1895428.8,2264.7467228,0.2000081139,0.0306896767
2011,17460,"Cleveland-Elyria, OH",20-24,Female,62,7092,1076930,1037.7523789,0.1463271826,1076930,1707.1026634,Female,488,49432,3222586.55,1795.1564138,0.0363156743,3222586.55,2953.0323007,0.1434698171,0.0334539075
2011,17460,"Cleveland-Elyria, OH",25-54,Male,362,39599,5022162.65,2241.0182172,0.0565927982,5022162.65,3686.4749674,Male,3424,348340,6967470.15,2639.5965885,0.0075776442,6967470.15,4342.1363881,0.113679164,0.0104876812
2011,17460,"Cleveland-Elyria, OH",25-54,Female,300,29460,4799099,2190.6845962,0.0743613237,4799099,3603.6761607,Female,3289,328304,8368854.7,2892.8972847,0.0088116419,8368854.7,4758.8160334,0.0897339052,0.0108993063
2011,17820,"Colorado Springs, CO",16-19,Male,17,1703,312623.15,559.12713223,0.3283189267,312623.15,919.76413252,Male,42,4667,1040391.25,1019.9957108,0.2185548984,1040391.25,1677.8929442,0.364902507,0.1470673736
2011,17820,"Colorado Springs, CO",16-19,Female,23,2504,324283.55,569.45899765,0.2274197275,324283.55,936.76005113,Female,64,6996,736657.9,858.28777225,0.1226826433,736657.9,1411.8833854,0.3579188107,0.1127452338
2011,17820,"Colorado Springs, CO",20-24,Male,19,3054,536607.7,732.53511861,0.2398608771,536607.7,1205.0202701,Male,120,16351,1901973.1,1379.1204081,0.0843447134,1901973.1,2268.6530713,0.1867775671,0.0689903953
2011,17820,"Colorado Springs, CO",20-24,Female,24,2739,465101.55,681.98354086,0.2489899748,465101.55,1121.8629247,Female,134,15186,1060992.05,1030.0446835,0.0678285713,1060992.05,1694.4235044,0.1803634927,0.0710808603
2011,17820,"Colorado Springs, CO",25-54,Male,83,11249,3089308.5,1757.6428818,0.1562488116,3089308.5,2891.3225406,Male,920,112157,3831608.55,1957.4495013,0.0174527627,3831608.55,3220.0044296,0.1002969052,0.0256179199
2011,17820,"Colorado Springs, CO",25-54,Female,66,8134,1200165.1,1095.5204699,0.1346841001,1200165.1,1802.131173,Female,826,97979,4269496.15,2066.2759133,0.0210889672,4269496.15,3399.0238774,0.0830177895,0.0181661592
2011,17900,"Columbia, SC",16-19,Male,40,3907,838482,915.68662762,0.2343707775,838482,1506.3045024,Male,91,8379,1763259.75,1327.8779123,0.1584768961,1763259.75,2184.3591657,0.4662847595,0.1324440944
2011,17900,"Columbia, SC",16-19,Female,27,2226,401755.25,633.84166004,0.2847446811,401755.25,1042.6695308,Female,80,7835,1302724.9,1141.3697473,0.1456757814,1302724.9,1877.5532343,0.2841097639,0.1143440381
2011,17900,"Columbia, SC",20-24,Male,24,2344,416340.75,645.24472102,0.2752750516,416340.75,1061.4275661,Male,155,18285,2357316.45,1535.35548,0.0839680328,2357316.45,2525.6597646,0.1281925075,0.0552825676
2011,17900,"Columbia, SC",20-24,Female,25,2621,335368.8,579.11035218,0.2209501534,335368.8,952.63652933,Female,172,20029,1238779.35,1113.0046496,0.0555696565,1238779.35,1830.8926486,0.1308602526,0.0460340227
2011,17900,"Columbia, SC",25-54,Male,74,9278,1724758.1,1313.3004607,0.1415499526,1724758.1,2160.3792578,Male,924,106701,4992669.05,2234.4281259,0.0209410233,4992669.05,3675.6342672,0.0869532619,0.0200242443
